Id,Date,Long,Lat,Flag
64827010.0,2017-07-17 18:00:00,66.943,-9.099,0.0
64827010.0,2017-07-18 00:00:00,66.931,-9.128,0.0
64827010.0,2017-07-18 06:00:00,66.914,-9.143,0.0
64827010.0,2017-07-18 12:00:00,66.891,-9.167,0.0
64827010.0,2017-07-18 18:00:00,66.87,-9.182,0.0
64827010.0,2017-07-19 00:00:00,66.847,-9.203,0.0
64827010.0,2017-07-19 06:00:00,66.806,-9.21,0.0
64827010.0,2017-07-19 12:00:00,66.755,-9.251,0.0
64827010.0,2017-07-19 18:00:00,66.739,-9.286,0.0
64827010.0,2017-07-20 00:00:00,66.70400000000001,-9.308,0.0
64827010.0,2017-07-20 06:00:00,66.66,-9.342,0.0
64827010.0,2017-07-20 12:00:00,66.627,-9.387,0.0
64827010.0,2017-07-20 18:00:00,66.613,-9.425,0.0
64827010.0,2017-07-21 00:00:00,66.59,-9.441,0.0
64827010.0,2017-07-21 06:00:00,66.548,-9.456,0.0
64827010.0,2017-07-21 12:00:00,66.516,-9.485,0.0
64827010.0,2017-07-21 18:00:00,66.492,-9.516,0.0
64827010.0,2017-07-22 00:00:00,66.482,-9.56,0.0
64827010.0,2017-07-22 06:00:00,66.464,-9.561,0.0
64827010.0,2017-07-22 12:00:00,66.437,-9.568,0.0
64827010.0,2017-07-22 18:00:00,66.408,-9.556,0.0
64827010.0,2017-07-23 00:00:00,66.361,-9.566,0.0
64827010.0,2017-07-23 06:00:00,66.295,-9.556,0.0
64827010.0,2017-07-23 12:00:00,66.232,-9.565,0.0
64827010.0,2017-07-23 18:00:00,66.171,-9.609,0.0
64827010.0,2017-07-24 00:00:00,66.129,-9.646,0.0
64827010.0,2017-07-24 06:00:00,66.095,-9.705,0.0
64827010.0,2017-07-24 12:00:00,66.089,-9.744,0.0
64827010.0,2017-07-24 18:00:00,66.078,-9.772,0.0
64827010.0,2017-07-25 00:00:00,66.094,-9.78,0.0
64827010.0,2017-07-25 06:00:00,66.078,-9.766,0.0
64827010.0,2017-07-25 12:00:00,66.044,-9.744,0.0
64827010.0,2017-07-25 18:00:00,65.993,-9.753,0.0
64827010.0,2017-07-26 00:00:00,65.946,-9.748,0.0
64827010.0,2017-07-26 06:00:00,65.885,-9.759,0.0
64827010.0,2017-07-26 12:00:00,65.82,-9.789,0.0
64827010.0,2017-07-26 18:00:00,65.76,-9.818,0.0
64827010.0,2017-07-27 00:00:00,65.71,-9.847,0.0
64827010.0,2017-07-27 06:00:00,65.663,-9.85,0.0
64827010.0,2017-07-27 12:00:00,65.61,-9.877,0.0
64827010.0,2017-07-27 18:00:00,65.582,-9.893,0.0
64827010.0,2017-07-28 00:00:00,65.547,-9.92,0.0
64827010.0,2017-07-28 06:00:00,65.511,-9.916,0.0
64827010.0,2017-07-28 12:00:00,65.458,-9.919,0.0
64827010.0,2017-07-28 18:00:00,65.408,-9.92,0.0
64827010.0,2017-07-29 00:00:00,65.358,-9.944,0.0
64827010.0,2017-07-29 06:00:00,65.314,-9.96,0.0
64827010.0,2017-07-29 12:00:00,65.268,-9.973,0.0
64827010.0,2017-07-29 18:00:00,65.218,-9.99,0.0
64827010.0,2017-07-30 00:00:00,65.181,-9.998,0.0
64827010.0,2017-07-30 06:00:00,65.127,-10.019,0.0
64827010.0,2017-07-30 12:00:00,65.067,-10.024,0.0
64827010.0,2017-07-30 18:00:00,65.016,-10.054,0.0
64827010.0,2017-07-31 00:00:00,64.969,-10.073,0.0
64827010.0,2017-07-31 06:00:00,64.924,-10.099,0.0
64827010.0,2017-07-31 12:00:00,64.885,-10.118,0.0
64827010.0,2017-07-31 18:00:00,64.839,-10.129,0.0
64827010.0,2017-08-01 00:00:00,64.793,-10.143,0.0
64827010.0,2017-08-01 06:00:00,64.759,-10.154,0.0
64827010.0,2017-08-01 12:00:00,64.717,-10.163,0.0
64827010.0,2017-08-01 18:00:00,64.676,-10.18,0.0
64827010.0,2017-08-02 00:00:00,64.632,-10.194,0.0
64827010.0,2017-08-02 06:00:00,64.59,-10.191,0.0
64827010.0,2017-08-02 12:00:00,64.53700000000002,-10.187,0.0
64827010.0,2017-08-02 18:00:00,64.467,-10.168,0.0
64827010.0,2017-08-03 00:00:00,64.396,-10.162,0.0
64827010.0,2017-08-03 06:00:00,64.329,-10.165,0.0
64827010.0,2017-08-03 12:00:00,64.239,-10.174,0.0
64827010.0,2017-08-03 18:00:00,64.152,-10.192,0.0
64827010.0,2017-08-04 00:00:00,64.089,-10.243,0.0
64827010.0,2017-08-04 06:00:00,64.044,-10.277,0.0
64827010.0,2017-08-04 12:00:00,64.007,-10.293,0.0
64827010.0,2017-08-04 18:00:00,63.962999999999994,-10.282,0.0
64827010.0,2017-08-05 00:00:00,63.912,-10.293,0.0
64827010.0,2017-08-05 06:00:00,63.837,-10.288,0.0
64827010.0,2017-08-05 12:00:00,63.75399999999999,-10.29,0.0
64827010.0,2017-08-05 18:00:00,63.66,-10.312,0.0
64827010.0,2017-08-06 00:00:00,63.584,-10.357,0.0
64827010.0,2017-08-06 06:00:00,63.504,-10.39,0.0
64827010.0,2017-08-06 12:00:00,63.439,-10.419,0.0
64827010.0,2017-08-06 18:00:00,63.37700000000001,-10.449,0.0
64827010.0,2017-08-07 00:00:00,63.312,-10.489,0.0
64827010.0,2017-08-07 06:00:00,63.262,-10.519,0.0
64827010.0,2017-08-07 12:00:00,63.211,-10.547,0.0
64827010.0,2017-08-07 18:00:00,63.16799999999999,-10.591,0.0
64827010.0,2017-08-08 00:00:00,63.128,-10.608,0.0
64827010.0,2017-08-08 06:00:00,63.079,-10.628,0.0
64827010.0,2017-08-08 12:00:00,63.01,-10.64,0.0
64827010.0,2017-08-08 18:00:00,62.96200000000001,-10.685,0.0
64827010.0,2017-08-09 00:00:00,62.915000000000006,-10.713,0.0
64827010.0,2017-08-09 06:00:00,62.87499999999999,-10.738,0.0
64827010.0,2017-08-09 12:00:00,62.834999999999994,-10.763,0.0
64827010.0,2017-08-09 18:00:00,62.79,-10.798,0.0
64827010.0,2017-08-10 00:00:00,62.749,-10.838,0.0
64827010.0,2017-08-10 06:00:00,62.697,-10.852,0.0
64827010.0,2017-08-10 12:00:00,62.626,-10.887,0.0
64827010.0,2017-08-10 18:00:00,62.54800000000001,-10.922,0.0
64827010.0,2017-08-11 00:00:00,62.479,-10.983,0.0
