Id,Date,Long,Lat,Flag
62836570.0,2015-11-27 18:00:00,31.313,33.054,0.0
62836570.0,2015-11-28 00:00:00,31.289,33.021,0.0
62836570.0,2015-11-28 06:00:00,31.294999999999998,33.006,0.0
62836570.0,2015-11-28 12:00:00,31.309,32.968,0.0
62836570.0,2015-11-28 18:00:00,31.294999999999998,32.929,0.0
62836570.0,2015-11-29 00:00:00,31.279000000000003,32.912,0.0
62836570.0,2015-11-29 06:00:00,31.278,32.885,0.0
62836570.0,2015-11-29 12:00:00,31.269,32.863,0.0
62836570.0,2015-11-29 18:00:00,31.241,32.856,0.0
62836570.0,2015-11-30 00:00:00,31.210999999999995,32.836,0.0
62836570.0,2015-11-30 06:00:00,31.176,32.814,0.0
62836570.0,2015-11-30 12:00:00,31.140000000000004,32.792,0.0
62836570.0,2015-11-30 18:00:00,31.096000000000004,32.763,0.0
62836570.0,2015-12-01 00:00:00,31.047000000000004,32.728,0.0
62836570.0,2015-12-01 06:00:00,31.022,32.698,0.0
62836570.0,2015-12-01 12:00:00,31.002,32.69,0.0
62836570.0,2015-12-01 18:00:00,30.976,32.702,0.0
62836570.0,2015-12-02 00:00:00,30.941,32.696,0.0
62836570.0,2015-12-02 06:00:00,30.897999999999996,32.677,0.0
62836570.0,2015-12-02 12:00:00,30.877000000000002,32.663,0.0
62836570.0,2015-12-02 18:00:00,30.880999999999997,32.658,0.0
62836570.0,2015-12-03 00:00:00,30.871,32.655,0.0
62836570.0,2015-12-03 06:00:00,30.854,32.65,0.0
62836570.0,2015-12-03 12:00:00,30.819,32.658,0.0
62836570.0,2015-12-03 18:00:00,30.799000000000003,32.682,0.0
62836570.0,2015-12-04 00:00:00,30.787000000000003,32.693,0.0
62836570.0,2015-12-04 06:00:00,30.749,32.692,0.0
62836570.0,2015-12-04 12:00:00,30.711000000000002,32.723,0.0
62836570.0,2015-12-04 18:00:00,30.711000000000002,32.75,0.0
62836570.0,2015-12-05 00:00:00,30.688,32.749,0.0
62836570.0,2015-12-05 06:00:00,30.637000000000004,32.776,0.0
62836570.0,2015-12-05 12:00:00,30.601000000000003,32.814,0.0
62836570.0,2015-12-05 18:00:00,30.613000000000003,32.822,0.0
62836570.0,2015-12-06 00:00:00,30.598,32.832,0.0
62836570.0,2015-12-06 06:00:00,30.578,32.863,0.0
62836570.0,2015-12-06 12:00:00,30.576000000000004,32.898,0.0
62836570.0,2015-12-06 18:00:00,30.566,32.923,0.0
62836570.0,2015-12-07 00:00:00,30.540000000000003,32.956,0.0
62836570.0,2015-12-07 06:00:00,30.525,32.991,0.0
62836570.0,2015-12-07 12:00:00,30.529,33.009,0.0
62836570.0,2015-12-07 18:00:00,30.539000000000005,33.035,0.0
62836570.0,2015-12-08 00:00:00,30.533,33.072,0.0
62836570.0,2015-12-08 06:00:00,30.535000000000004,33.103,0.0
62836570.0,2015-12-08 12:00:00,30.562,33.135,0.0
62836570.0,2015-12-08 18:00:00,30.561,33.168,0.0
62836570.0,2015-12-09 00:00:00,30.575,33.196,0.0
62836570.0,2015-12-09 06:00:00,30.597,33.219,0.0
62836570.0,2015-12-09 12:00:00,30.613000000000003,33.24,0.0
62836570.0,2015-12-09 18:00:00,30.641999999999996,33.263,0.0
62836570.0,2015-12-10 00:00:00,30.673,33.278,0.0
62836570.0,2015-12-10 06:00:00,30.709,33.291,0.0
62836570.0,2015-12-10 12:00:00,30.753,33.31,0.0
62836570.0,2015-12-10 18:00:00,30.802,33.326,0.0
62836570.0,2015-12-11 00:00:00,30.864000000000004,33.333,0.0
62836570.0,2015-12-11 06:00:00,30.929,33.337,0.0
62836570.0,2015-12-11 12:00:00,31.034,33.345,0.0
62836570.0,2015-12-11 18:00:00,31.157000000000004,33.379,0.0
62836570.0,2015-12-12 00:00:00,31.265,33.43,0.0
62836570.0,2015-12-12 06:00:00,31.338,33.492,0.0
62836570.0,2015-12-12 12:00:00,31.435,33.562,0.0
62836570.0,2015-12-12 18:00:00,31.564,33.631,0.0
62836570.0,2015-12-13 00:00:00,31.678,33.734,0.0
