Id,Date,Long,Lat,Flag
34380.0,2002-06-28 18:00:00,89.187,1.907,0.0
34380.0,2002-06-29 00:00:00,89.191,1.938,0.0
34380.0,2002-06-29 06:00:00,89.183,1.975,0.0
34380.0,2002-06-29 12:00:00,89.176,2.025,0.0
34380.0,2002-06-29 18:00:00,89.186,2.07,0.0
34380.0,2002-06-30 00:00:00,89.222,2.117,0.0
34380.0,2002-06-30 06:00:00,89.239,2.167,0.0
34380.0,2002-06-30 12:00:00,89.273,2.216,0.0
34380.0,2002-06-30 18:00:00,89.294,2.268,0.0
34380.0,2002-07-01 00:00:00,89.347,2.325,0.0
34380.0,2002-07-01 06:00:00,89.432,2.383,0.0
34380.0,2002-07-01 12:00:00,89.482,2.408,0.0
34380.0,2002-07-01 18:00:00,89.577,2.431,0.0
34380.0,2002-07-02 00:00:00,89.67700000000002,2.439,0.0
34380.0,2002-07-02 06:00:00,89.808,2.419,0.0
34380.0,2002-07-02 12:00:00,89.929,2.406,0.0
34380.0,2002-07-02 18:00:00,90.051,2.379,0.0
34380.0,2002-07-03 00:00:00,90.17,2.353,0.0
34380.0,2002-07-03 06:00:00,90.301,2.302,0.0
34380.0,2002-07-03 12:00:00,90.448,2.249,0.0
34380.0,2002-07-03 18:00:00,90.584,2.183,0.0
34380.0,2002-07-04 00:00:00,90.711,2.128,0.0
34380.0,2002-07-04 06:00:00,90.82900000000001,2.067,0.0
34380.0,2002-07-04 12:00:00,90.97,2.009,0.0
34380.0,2002-07-04 18:00:00,91.094,1.941,0.0
34380.0,2002-07-05 00:00:00,91.219,1.875,0.0
34380.0,2002-07-05 06:00:00,91.339,1.815,0.0
34380.0,2002-07-05 12:00:00,91.471,1.751,0.0
34380.0,2002-07-05 18:00:00,91.60000000000001,1.709,0.0
34380.0,2002-07-06 00:00:00,91.718,1.637,0.0
34380.0,2002-07-06 06:00:00,91.84,1.571,0.0
34380.0,2002-07-06 12:00:00,91.964,1.49,0.0
34380.0,2002-07-06 18:00:00,92.073,1.419,0.0
34380.0,2002-07-07 00:00:00,92.178,1.345,0.0
34380.0,2002-07-07 06:00:00,92.282,1.266,0.0
34380.0,2002-07-07 12:00:00,92.389,1.213,0.0
34380.0,2002-07-07 18:00:00,92.479,1.123,0.0
34380.0,2002-07-08 00:00:00,92.568,1.044,0.0
34380.0,2002-07-08 06:00:00,92.646,0.967,0.0
34380.0,2002-07-08 12:00:00,92.711,0.898,0.0
34380.0,2002-07-08 18:00:00,92.77200000000002,0.845,0.0
34380.0,2002-07-09 00:00:00,92.83500000000001,0.776,0.0
34380.0,2002-07-09 06:00:00,92.893,0.72,0.0
34380.0,2002-07-09 12:00:00,92.96,0.672,0.0
34380.0,2002-07-09 18:00:00,93.01600000000002,0.631,0.0
34380.0,2002-07-10 00:00:00,93.092,0.596,0.0
34380.0,2002-07-10 06:00:00,93.163,0.586,0.0
34380.0,2002-07-10 12:00:00,93.243,0.567,0.0
34380.0,2002-07-10 18:00:00,93.31000000000002,0.541,0.0
34380.0,2002-07-11 00:00:00,93.388,0.516,0.0
34380.0,2002-07-11 06:00:00,93.444,0.505,0.0
34380.0,2002-07-11 12:00:00,93.528,0.471,0.0
34380.0,2002-07-11 18:00:00,93.596,0.427,0.0
34380.0,2002-07-12 00:00:00,93.652,0.381,0.0
34380.0,2002-07-12 06:00:00,93.677,0.348,0.0
34380.0,2002-07-12 12:00:00,93.7,0.304,0.0
34380.0,2002-07-12 18:00:00,93.743,0.265,0.0
34380.0,2002-07-13 00:00:00,93.782,0.235,0.0
34380.0,2002-07-13 06:00:00,93.82600000000001,0.189,0.0
34380.0,2002-07-13 12:00:00,93.869,0.161,0.0
34380.0,2002-07-13 18:00:00,93.917,0.132,0.0
34380.0,2002-07-14 00:00:00,93.968,0.12,0.0
34380.0,2002-07-14 06:00:00,94.014,0.112,0.0
34380.0,2002-07-14 12:00:00,94.073,0.089,0.0
34380.0,2002-07-14 18:00:00,94.134,0.084,0.0
34380.0,2002-07-15 00:00:00,94.187,0.074,0.0
34380.0,2002-07-15 06:00:00,94.249,0.065,0.0
34380.0,2002-07-15 12:00:00,94.295,0.044,0.0
34380.0,2002-07-15 18:00:00,94.345,0.035,0.0
34380.0,2002-07-16 00:00:00,94.394,0.021,0.0
34380.0,2002-07-16 06:00:00,94.445,0.002,0.0
34380.0,2002-07-16 12:00:00,94.507,-0.024,0.0
34380.0,2002-07-16 18:00:00,94.575,-0.055,0.0
34380.0,2002-07-17 00:00:00,94.66700000000002,-0.076,0.0
34380.0,2002-07-17 06:00:00,94.738,-0.099,0.0
34380.0,2002-07-17 12:00:00,94.825,-0.116,0.0
34380.0,2002-07-17 18:00:00,94.902,-0.14,0.0
34380.0,2002-07-18 00:00:00,94.992,-0.155,0.0
34380.0,2002-07-18 06:00:00,95.065,-0.172,0.0
34380.0,2002-07-18 12:00:00,95.135,-0.185,0.0
34380.0,2002-07-18 18:00:00,95.173,-0.224,0.0
34380.0,2002-07-19 00:00:00,95.22,-0.257,0.0
34380.0,2002-07-19 06:00:00,95.252,-0.302,0.0
34380.0,2002-07-19 12:00:00,95.265,-0.342,0.0
34380.0,2002-07-19 18:00:00,95.281,-0.38,0.0
34380.0,2002-07-20 00:00:00,95.291,-0.42,0.0
34380.0,2002-07-20 06:00:00,95.306,-0.458,0.0
34380.0,2002-07-20 12:00:00,95.306,-0.51,0.0
34380.0,2002-07-20 18:00:00,95.3,-0.585,0.0
34380.0,2002-07-21 00:00:00,95.303,-0.67,0.0
34380.0,2002-07-21 06:00:00,95.323,-0.734,0.0
34380.0,2002-07-21 12:00:00,95.321,-0.807,0.0
