time,longitude,latitude
2006-09-04 00:00:00,-47.28788158228587,37.65401157445649
2006-09-04 06:00:00,-47.28840413736749,37.62894382017975
2006-09-04 12:00:00,-47.28755204625464,37.60754291620013
2006-09-04 18:00:00,-47.29008794060507,37.58858216762894
2006-09-05 00:00:00,-47.30059075055105,37.572595921572784
2006-09-05 06:00:00,-47.320279522317485,37.56077488158721
2006-09-05 12:00:00,-47.34511132878366,37.553558518692704
2006-09-05 18:00:00,-47.365706097498546,37.55053388305814
2006-09-06 00:00:00,-47.37041634194813,37.55124141592408
2006-09-06 06:00:00,-47.351222419021006,37.55524460396076
2006-09-06 12:00:00,-47.30883511395378,37.56093393643807
2006-09-06 18:00:00,-47.25257970235255,37.56468411266474
2006-09-07 00:00:00,-47.19456145995534,37.56227235772026
2006-09-07 06:00:00,-47.14286498335711,37.55205058750809
2006-09-07 12:00:00,-47.099302814727245,37.5368998673809
2006-09-07 18:00:00,-47.06238926938907,37.522639522116265
2006-09-08 00:00:00,-47.03117085531677,37.51399248477014
2006-09-08 06:00:00,-47.005757831916846,37.51168664949197
2006-09-08 12:00:00,-46.9849651384656,37.513002912846076
2006-09-08 18:00:00,-46.96477257615716,37.5146045955935
2006-09-09 00:00:00,-46.93994492494599,37.51473472039585
2006-09-09 06:00:00,-46.9073114105416,37.513367836855046
2006-09-09 12:00:00,-46.86737781456033,37.511312305555236
2006-09-09 18:00:00,-46.82274973678564,37.50973278946146
2006-09-10 00:00:00,-46.77496929763827,37.5101144621418
2006-09-10 06:00:00,-46.722745938563705,37.51360601847721
2006-09-10 12:00:00,-46.663292904487086,37.51943882403349
2006-09-10 18:00:00,-46.59585060578209,37.523747980037335
2006-09-11 00:00:00,-46.524532594336996,37.52052990170544
2006-09-11 06:00:00,-46.457911695974076,37.504903082650294
2006-09-11 12:00:00,-46.405214305885245,37.476663215347315
2006-09-11 18:00:00,-46.37166141459081,37.44141882028272
2006-09-12 00:00:00,-46.356120102880546,37.408185398798274
2006-09-12 06:00:00,-46.35238708825613,37.384985241665
2006-09-12 12:00:00,-46.352794005947516,37.375430308676385
2006-09-12 18:00:00,-46.35146924733377,37.378172856231124
2006-09-13 00:00:00,-46.345377725959466,37.38864581531844
2006-09-13 06:00:00,-46.3334669208759,37.401117124215055
2006-09-13 12:00:00,-46.31599444190462,37.40980906163684
2006-09-13 18:00:00,-46.295531822575825,37.40942900465999
2006-09-14 00:00:00,-46.27837973649515,37.39607846417569
2006-09-14 06:00:00,-46.27325852852109,37.368698491872294
2006-09-14 12:00:00,-46.28628027275796,37.330035842625676
2006-09-14 18:00:00,-46.315943503850676,37.28588954514896
2006-09-15 00:00:00,-46.35354317963911,37.24248846854723
2006-09-15 06:00:00,-46.389799535835586,37.20342720432314
2006-09-15 12:00:00,-46.421969551282636,37.16833017629827
2006-09-15 18:00:00,-46.45460924762792,37.134482976427755
2006-09-16 00:00:00,-46.49324642797614,37.10035801841211
2006-09-16 06:00:00,-46.5373232975388,37.067940019726585
2006-09-16 12:00:00,-46.57952672142235,37.04130263076864
2006-09-16 18:00:00,-46.61223702948672,37.022499596085915
2006-09-17 00:00:00,-46.63462911538949,37.009368591604165
2006-09-17 06:00:00,-46.65300132490819,36.99876265055184
2006-09-17 12:00:00,-46.673246193587886,36.99259608524477
2006-09-17 18:00:00,-46.692262798512445,36.99899610400104
2006-09-18 00:00:00,-46.69722172988455,37.024006676533034
2006-09-18 06:00:00,-46.675366843621696,37.05992643054686
2006-09-18 12:00:00,-46.62718343358747,37.083424831946616
2006-09-18 18:00:00,-46.5711401975563,37.069550857451055
2006-09-19 00:00:00,-46.534279944587766,37.01115626123145
2006-09-19 06:00:00,-46.53520424909791,36.92528063485508
2006-09-19 12:00:00,-46.572801207704096,36.8395547839362
2006-09-19 18:00:00,-46.628804556919086,36.7710284429779
2006-09-20 00:00:00,-46.680896608630654,36.71609049727656
2006-09-20 06:00:00,-46.71620162460535,36.65822934124045
2006-09-20 12:00:00,-46.736369299218474,36.584420784746364
2006-09-20 18:00:00,-46.751924232398025,36.49557890830149
2006-09-21 00:00:00,-46.77112848730305,36.403661926641156
2006-09-21 06:00:00,-46.792839738502714,36.31984580516886
2006-09-21 12:00:00,-46.809606431285324,36.24514715212119
2006-09-21 18:00:00,-46.818039302894796,36.17199103078795
