time,longitude,latitude
2012-08-10 00:00:00,-89.05171165370233,28.305778209415966
2012-08-10 00:15:00,-89.05099631522239,28.304390931797663
2012-08-10 00:30:00,-89.05027542268996,28.303008496236583
2012-08-10 00:45:00,-89.04954887559518,28.301631140152704
2012-08-10 01:00:00,-89.04881656716863,28.300259091801006
2012-08-10 01:15:00,-89.04807838469064,28.298892569937475
2012-08-10 01:30:00,-89.047334209815,28.297531783500784
2012-08-10 01:45:00,-89.04658391890618,28.296176931310537
2012-08-10 02:00:00,-89.04582738338966,28.29482820178297
2012-08-10 02:15:00,-89.04506447011454,28.29348577266493
2012-08-10 02:30:00,-89.04429504172766,28.29214981078707
2012-08-10 02:45:00,-89.04351895705858,28.290820471836923
2012-08-10 03:00:00,-89.04273607151423,28.28949790015258
2012-08-10 03:15:00,-89.04194623748248,28.288182228537572
2012-08-10 03:30:00,-89.04114930474351,28.286873578097513
2012-08-10 03:45:00,-89.04034512088796,28.285572058099017
2012-08-10 04:00:00,-89.03953353174107,28.28427776585139
2012-08-10 04:15:00,-89.03871438179198,28.282990786611347
2012-08-10 04:30:00,-89.03788751462702,28.281711193511278
2012-08-10 04:45:00,-89.03705277336577,28.28043904751128
2012-08-10 05:00:00,-89.03621000109884,28.279174397375193
2012-08-10 05:15:00,-89.03535904132625,28.27791727967076
2012-08-10 05:30:00,-89.03449973839545,28.276667718794123
2012-08-10 05:45:00,-89.03363193793807,28.27542572701857
2012-08-10 06:00:00,-89.03275548730396,28.274191304567385
2012-08-10 06:15:00,-89.03187023599178,28.272964439710787
2012-08-10 06:30:00,-89.03097603607482,28.271745108886808
2012-08-10 06:45:00,-89.03007274262136,28.270533276845704
2012-08-10 07:00:00,-89.02916021410822,28.26932889681771
2012-08-10 07:15:00,-89.02823831282664,28.26813191070379
2012-08-10 07:30:00,-89.02730690527946,28.266942249288928
2012-08-10 07:45:00,-89.02636586256884,28.26575983247733
2012-08-10 08:00:00,-89.0254150607736,28.264584569549005
2012-08-10 08:15:00,-89.0244543813151,28.263416359436984
2012-08-10 08:30:00,-89.02348371131092,28.262255091024542
2012-08-10 08:45:00,-89.0225029439157,28.261100643461635
2012-08-10 09:00:00,-89.02151197864798,28.25995288649981
2012-08-10 09:15:00,-89.02051072170266,28.2588116808447
2012-08-10 09:30:00,-89.01949908624853,28.257676878525206
2012-08-10 09:45:00,-89.01847699271013,28.256548323278317
2012-08-10 10:00:00,-89.01744436903354,28.255425850948562
2012-08-10 10:15:00,-89.01640115093535,28.254309289901197
2012-08-10 10:30:00,-89.01534728213466,28.253198461447994
2012-08-10 10:45:00,-89.01428271456754,28.252093180284465
2012-08-10 11:00:00,-89.01320740858347,28.250993254937416
2012-08-10 11:15:00,-89.01212133312343,28.249898488221636
2012-08-10 11:30:00,-89.0110244658796,28.248808677704552
2012-08-10 11:45:00,-89.00991679343615,28.247723616177716
2012-08-10 12:00:00,-89.00879831139135,28.246643092133844
2012-08-10 12:15:00,-89.00766902446063,28.245566890248305
2012-08-10 12:30:00,-89.00652894656054,28.24449479186376
2012-08-10 12:45:00,-89.00537810087397,28.243426575476622
2012-08-10 13:00:00,-89.00421651989653,28.24236201722411
2012-08-10 13:15:00,-89.0030442454641,28.241300891370724
2012-08-10 13:30:00,-89.00186132876198,28.240242970792842
2012-08-10 13:45:00,-89.00066783031592,28.239188027460248
2012-08-10 14:00:00,-88.99946381996519,28.238135832913443
2012-08-10 14:15:00,-88.99824937681805,28.23708615873553
2012-08-10 14:30:00,-88.9970245891901,28.236038777017484
2012-08-10 14:45:00,-88.99578955452567,28.234993460815936
2012-08-10 15:00:00,-88.99454437930319,28.2339499846022
2012-08-10 15:15:00,-88.9932891789248,28.23290812470164
2012-08-10 15:30:00,-88.9920240775912,28.231867659722262
2012-08-10 15:45:00,-88.99074920816238,28.23082837097166
2012-08-10 16:00:00,-88.98946471200468,28.22979004286145
2012-08-10 16:15:00,-88.98817073882479,28.22875246329826
2012-08-10 16:30:00,-88.98686744649159,28.227715424060587
2012-08-10 16:45:00,-88.9855550008462,28.226678721160507
2012-08-10 17:00:00,-88.98423357550143,28.225642155189682
2012-08-10 17:15:00,-88.98290335163091,28.22460553164895
2012-08-10 17:30:00,-88.981564517749,28.223568661260785
2012-08-10 17:45:00,-88.9802172694823,28.222531360264135
2012-08-10 18:00:00,-88.97886180933352,28.221493450691185
2012-08-10 18:15:00,-88.97749834643872,28.220454760625692
2012-08-10 18:30:00,-88.97612709631824,28.219415124442563
2012-08-10 18:45:00,-88.97474828062246,28.218374383028394
2012-08-10 19:00:00,-88.97336212687333,28.217332383982686
2012-08-10 19:15:00,-88.97196886820228,28.2162889817995
2012-08-10 19:30:00,-88.97056874308612,28.215244038029617
2012-08-10 19:45:00,-88.96916199508087,28.214197421423144
2012-08-10 20:00:00,-88.96774887255452,28.213149008052618
2012-08-10 20:15:00,-88.96632962841953,28.212098681416567
2012-08-10 20:30:00,-88.96490451986573,28.211046332523882
2012-08-10 20:45:00,-88.96347380809463,28.209991859959185
2012-08-10 21:00:00,-88.96203775805576,28.208935169929426
2012-08-10 21:15:00,-88.96059663818566,28.207876176292064
2012-08-10 21:30:00,-88.95915072015023,28.20681480056521
2012-08-10 21:45:00,-88.95770027859098,28.205750971920228
2012-08-10 22:00:00,-88.95624559087608,28.20468462715727
2012-08-10 22:15:00,-88.95478693685638,28.203615710664238
2012-08-10 22:30:00,-88.953324598627,28.202544174359836
2012-08-10 22:45:00,-88.95185886029523,28.201469977621255
2012-08-10 23:00:00,-88.95039000775486,28.200393087197227
2012-08-10 23:15:00,-88.94891832846761,28.199313477107157
2012-08-10 23:30:00,-88.94744411125166,28.19823112852695
2012-08-10 23:45:00,-88.94596764607743,28.197146029662218
2012-08-11 00:00:00,-88.94448922387122,28.19605817560976
2012-08-11 00:15:00,-88.9430091363266,28.19496756820807
2012-08-11 00:30:00,-88.94152767572442,28.193874215877845
2012-08-11 00:45:00,-88.940045134761,28.192778133453306
2012-08-11 01:00:00,-88.93856180638468,28.191679342005294
2012-08-11 01:15:00,-88.93707798364076,28.1905778686569
2012-08-11 01:30:00,-88.93559395952465,28.189473746392476
2012-08-11 01:45:00,-88.93411002684358,28.18836701386104
2012-08-11 02:00:00,-88.93262647808653,28.187257715174926
2012-08-11 02:15:00,-88.93114360530215,28.186145899704606
2012-08-11 02:30:00,-88.92966169998465,28.185031621870433
2012-08-11 02:45:00,-88.92818105296743,28.183914940932183
2012-08-11 03:00:00,-88.9267019543243,28.182795920777203
