,x,y
0,-87.46186995504816,27.4534526269726
1,-87.47789858215606,27.442183992441922
2,-87.49350308211427,27.430898429209655
3,-87.5080532642028,27.41977695427258
4,-87.52103218256191,27.408966247557878
5,-87.53216858680611,27.398538416864604
6,-87.53714539143552,27.39309034438882
7,-87.54140989877425,27.388492412489832
8,-87.54876679325024,27.378807805057498
9,-87.55066514628255,27.375539957411373
10,-87.55433337734422,27.369423497845343
11,-87.55694575858445,27.363174178564158
12,-87.55819635838779,27.36026872282452
13,-87.55997657017669,27.353006209480103
14,-87.56041504501657,27.35126646186638
15,-87.56087520386309,27.344256391821165
16,-87.5610003774144,27.342338600452162
17,-87.56030326584201,27.336404617139063
18,-87.55991835856769,27.33339505270219
19,-87.55862286774972,27.3291179305103
20,-87.55706199792634,27.32433855230298
21,-87.55601765408339,27.322184009134922
22,-87.55253414909058,27.315586704899125
23,-87.55223124669968,27.315061104406354
24,-87.54820156484453,27.309450739867827
25,-87.5450526545296,27.305478386924214
26,-87.543127441513,27.303352782613704
27,-87.53727980760803,27.297494557278622
28,-87.53502409268982,27.29543504636708
29,-87.53065053199728,27.291749273090065
30,-87.52321588895477,27.28613352054548
31,-87.5212829190247,27.284796916708054
32,-87.5149326942605,27.280620765022345
33,-87.50578360144016,27.27525853677441
34,-87.50238876448515,27.27344558849947
35,-87.49568913627428,27.27000262664657
36,-87.4846711329446,27.26494995592321
37,-87.47575091857725,27.26130878766673
38,-87.47270612427621,27.26011999114659
39,-87.45980919602272,27.25556137983866
40,-87.44604150181577,27.251335582902758
41,-87.43542172104921,27.2484827550497
42,-87.43150678340342,27.247502326672986
43,-87.41648118866773,27.244167406069877
44,-87.40090559640824,27.24125644110153
45,-87.38490642288727,27.23877853836327
46,-87.36862464528902,27.236730296564268
47,-87.35220787358978,27.235096920416588
48,-87.33576520907212,27.233850350445177
49,-87.31935977355892,27.232957619036902
50,-87.30299070515106,27.23238267561542
51,-87.28660846672139,27.232093455660095
52,-87.27011062032516,27.232062891540338
53,-87.2533704104789,27.232275065031196
54,-87.23627206683669,27.232729846649526
55,-87.22207154417848,27.233316317242956
56,-87.21886568341114,27.233458422741027
57,-87.20142230302945,27.23451644537091
58,-87.18318738847616,27.235872669951682
59,-87.17843955812076,27.236298438801164
60,-87.16463110612986,27.237625885177653
61,-87.14508274925274,27.23980585453889
62,-87.14455856482981,27.239871426739967
63,-87.12497829566858,27.242531308977178
64,-87.11624702969968,27.243841229786266
65,-87.10369248367132,27.24590061733275
66,-87.0908715831061,27.248173081117432
67,-87.08106885041822,27.250081009309277
68,-87.06782554711243,27.252813886926027
69,-87.0568713730963,27.25530006482299
70,-87.04666805271356,27.257723004868726
71,-87.03069727360867,27.261892725136853
72,-87.02712447127945,27.262864506849315
73,-87.00912420499589,27.26818521735704
74,-87.00235300223113,27.270374575238385
75,-86.99271610212267,27.273610608073987
76,-86.97747721574275,27.279173246226552
77,-86.97107408544792,27.281716111014372
78,-86.96391819020832,27.284698486275705
79,-86.95167564335195,27.290212705159004
80,-86.94023916165922,27.295821936452086
81,-86.93519085419295,27.298520627342867
82,-86.93035953973063,27.30125187241598
83,-86.92181694634381,27.306503931658725
