,x,y
0,-87.49420817055453,27.32470452696131
1,-87.4958879077797,27.310340404929946
2,-87.49667919211085,27.296147279610665
3,-87.4963810186585,27.282431035495126
4,-87.49485711028561,27.269435256557756
5,-87.49206692651339,27.25728075325262
6,-87.48987943043056,27.251143301874404
7,-87.48803170674786,27.245976825249958
8,-87.4827745893012,27.235505984345462
9,-87.48051540019789,27.232121434585427
10,-87.476316550163,27.225801597882494
11,-87.47108040890612,27.21964591259444
12,-87.46864646597129,27.21679649046654
13,-87.46144565501051,27.21003913808809
14,-87.45971310929018,27.208431425215288
15,-87.45164443133515,27.202320040286352
16,-87.44941661301223,27.20066570520307
17,-87.44161386619012,27.195864668465866
18,-87.43759801294483,27.193469159645655
19,-87.43125638804818,27.190295261245545
20,-87.42402133305924,27.186836288421414
21,-87.42046651631125,27.18538857369229
22,-87.40926858559993,27.1811201573009
23,-87.40835060134555,27.180792748912523
24,-87.39785552081185,27.177577663269304
25,-87.39012638454211,27.175449031732448
26,-87.38577467506718,27.17440203287142
27,-87.37326479875188,27.17175878021452
28,-87.36867729647099,27.170918163785846
29,-87.36015719147893,27.169553645072135
30,-87.3464584979639,27.167803880700507
31,-87.34304860716112,27.167454466133677
32,-87.33210253545208,27.166498745083835
33,-87.31714622151809,27.165668903810214
34,-87.31182015574143,27.165504204485433
35,-87.3014708067959,27.16529598070291
36,-87.28523741397349,27.165422792654706
37,-87.27268111874695,27.16585913810787
38,-87.26846431649773,27.16604752128861
39,-87.25124249971444,27.167172299306255
40,-87.23371882187722,27.168791415697687
41,-87.22075440816835,27.170291621066884
42,-87.2160719074221,27.170886122095613
43,-87.19868899668103,27.17342057769818
44,-87.18141825202827,27.17635339618825
45,-87.16438184720548,27.179650769546832
46,-87.1476990946692,27.183277707598375
47,-87.13148260225674,27.187199692613884
48,-87.11579441318445,27.19138903480116
49,-87.10065030819885,27.195828162104615
50,-87.08600761737101,27.200513312775925
51,-87.07178891549019,27.205454508744182
52,-87.05788084190361,27.210678329391364
53,-87.04416782131685,27.216224256683603
54,-87.03056876481355,27.222137173452822
55,-87.01963200054921,27.227258011742663
56,-87.01718596897314,27.228427470824336
57,-87.00433491569801,27.235044766586643
58,-86.9913741946949,27.242206994902368
59,-86.9881223111488,27.244134621405617
60,-86.97884351685127,27.249818571543116
61,-86.96626756499533,27.258103028060024
62,-86.96594249928383,27.258330549499792
63,-86.95417820905567,27.26697390313696
64,-86.94915729369671,27.27090650765775
65,-86.94223568646139,27.27667141104478
66,-86.9354637343919,27.282648798707672
67,-86.93055839934124,27.28732016282376
68,-86.92418920657617,27.29369943517293
69,-86.9192599842367,27.299105064835015
70,-86.91483148260184,27.304179494128913
71,-86.90842497996354,27.312332237224346
72,-86.90704355344,27.3141709323782
73,-86.90062768117795,27.323685348080396
74,-86.89844488528048,27.327375974293428
75,-86.89546606993456,27.33268679189103
76,-86.89124176547415,27.341354523647155
77,-86.88968784070266,27.345130675305132
78,-86.88809125309082,27.349442331699105
79,-86.88576577735478,27.357099758894318
80,-86.88399944027356,27.364565508493325
81,-86.88343659386169,27.36802457681416
82,-86.88304106591981,27.371445869191778
83,-86.88274890337539,27.377815386617115
84,-86.88287100995682,27.383965017514264
85,-86.88339633383242,27.389868970762045
86,-86.88430505606922,27.395513146626968
87,-86.88556956856047,27.40089868361034
88,-86.88715867997976,27.40603932058771
89,-86.8890421139249,27.41095536321018
90,-86.89119171854104,27.415672044085756
91,-86.89358132283158,27.420221604159444
92,-86.89618836492838,27.424640289723417
93,-86.89899598853981,27.42896204536348
94,-86.90199171520501,27.43322040857111
95,-86.90490882986322,27.437075224549694
96,-86.90517775874483,27.437409689061962
97,-86.90864415221694,27.441165637281124
98,-86.91226551080412,27.444949978786987
99,-86.91604450427812,27.448793676693427
100,-86.91982041754058,27.452535324088633
101,-86.91999345376429,27.452693072191007
102,-86.9242052587255,27.45616174813522
103,-86.92857979312484,27.459784731892753
104,-86.93290297580504,27.46336592506614
105,-86.93313887835656,27.46354429579621
106,-86.93796323379723,27.46693921009403
107,-86.94298764326304,27.470577208348196
108,-86.9451844361422,27.472132621823246
109,-86.94827417263336,27.474115324138026
110,-86.95382980861883,27.47769734627295
111,-86.95710071245101,27.479814048054713
112,-86.9596830983121,27.481322466236858
113,-86.96587089997605,27.484964273910556
114,-86.96882480596062,27.48671317584062
115,-86.97243483768509,27.48863737055058
116,-86.97941597500972,27.492471749670266
117,-86.98048940444302,27.49306103611694
118,-86.9869050531174,27.496229446743342
119,-86.99214125779802,27.498913954703117
120,-86.99496098579749,27.500200936567825
121,-87.00369840108785,27.504354824581373
122,-87.00388778151809,27.50444702435759
123,-87.01330691536313,27.508534931722803
124,-87.0157328991903,27.509641030271894
125,-87.02398158016686,27.51296770534557
126,-87.02773252971716,27.514569737961043
127,-87.03605862734825,27.517697082656
128,-87.0399032579456,27.519239845055253
129,-87.05007442243038,27.522823567022385
130,-87.05225558076582,27.52365008269583
131,-87.06479998364085,27.527799719463943
132,-87.06709099017188,27.52844618836738
133,-87.0775549785915,27.531695615325507
134,-87.08942997452755,27.534951192495324
135,-87.09047041965533,27.53526218825389
136,-87.10360018331104,27.538547223302107
137,-87.11686873030972,27.54145109171309
138,-87.12817551864097,27.543543200283224
139,-87.13028647454806,27.543971894369047
140,-87.1438577881057,27.54609652604225
141,-87.1575393114354,27.547766127035008
142,-87.17132060919725,27.548956065810053
143,-87.1851887758671,27.54963995668108
144,-87.19050006543976,27.54967353751116
145,-87.19913936515411,27.54979845643644
146,-87.21316085662394,27.549405992693774
147,-87.22725706986645,27.548448345324086
148,-87.23336836625423,27.547784951259363
149,-87.24143160902317,27.546909374045484
150,-87.25570400870544,27.544782678536123
151,-87.25991528425473,27.544002959406356
152,-87.27008457156823,27.54205174827877
153,-87.2810790040719,27.539564131767403
154,-87.28461726284125,27.53872188911661
155,-87.29932600025936,27.53478003937967
156,-87.29935553166196,27.53477150848015
157,-87.31421533998211,27.53019533621746
158,-87.3155878739184,27.52974938548473
159,-87.32932310775082,27.52495990547344
160,-87.33039641814483,27.524574129653725
161,-87.34405208579297,27.519288343065
162,-87.34465230536279,27.5190378719612
163,-87.35679128641786,27.513917473618235
164,-87.36017740061052,27.51236844714273
165,-87.3686953391678,27.508478943920963
166,-87.37588303154415,27.50490754375557
167,-87.37978723684022,27.5029872300657
168,-87.3901396209735,27.497447517906114
169,-87.39167789059563,27.496557317007763
170,-87.39994628502333,27.49184343105774
171,-87.4073949714195,27.487167599534526
172,-87.40896528142747,27.486198680910444
173,-87.4175150886121,27.480469332687253
174,-87.42278327728681,27.476563464678406
175,-87.42536970949327,27.474675042763078
176,-87.43272881463106,27.468772581994408
177,-87.43744554871928,27.464544452582405
178,-87.43944536388592,27.462769531780307
179,-87.44571988884113,27.456606531633874
180,-87.45079429201597,27.45089383121252
181,-87.45131662414684,27.45030782946153
182,-87.4565935151635,27.443759239964656
183,-87.46120004299992,27.43701159403877
184,-87.46213841180175,27.435466468454027
185,-87.46548668510759,27.42992399716224
186,-87.46925371551883,27.422503385132348
187,-87.47104053088151,27.41837886710156
188,-87.47268332863908,27.414628261439855
189,-87.47584616695742,27.40619555119477
190,-87.47778753885909,27.40001945308726
191,-87.47873071069534,27.397134230991817
192,-87.48155743191059,27.387249189462313
193,-87.4832307121632,27.38036478289877
194,-87.48423793444141,27.376521152584296
195,-87.48692853888028,27.364809188998837
196,-87.48821923418568,27.358258402993528
197,-87.48954568790509,27.352179599731304
198,-87.49202942458254,27.338734408051643
199,-87.49337446971225,27.3297489215343
200,-87.49420817055453,27.32470452696131
