,x,y
0,-87.14605729010265,27.13658572853928
1,-87.12082765851666,27.142960069211693
2,-87.09728998201848,27.15006204662233
3,-87.07591468999824,27.157778765369564
4,-87.05693610471272,27.166008930094012
5,-87.04033546097737,27.17467668941114
6,-87.03240728786572,27.179607501528373
7,-87.02592691336335,27.183740046061573
8,-87.01351089893605,27.193178547194623
9,-87.00973355385065,27.196630125215464
10,-87.00285498409824,27.20300017352747
11,-86.99659354699726,27.21001517321773
12,-86.99376045070204,27.21323221956547
13,-86.98752079334781,27.22187614674734
14,-86.98606691986973,27.22391938855865
15,-86.98100231004142,27.232738948659986
16,-86.97965880642253,27.23512253075494
17,-86.97615773695152,27.242980432176864
18,-86.97444949638891,27.24692523541869
19,-86.97247684446268,27.252856806763383
20,-86.97039150698424,27.25943497024191
21,-86.96965990439354,27.26254098812741
22,-86.96762216326101,27.272030951220124
23,-86.9674756741837,27.272788685574323
24,-86.96639081738675,27.281181753326514
25,-86.96578626187235,27.287143739059424
26,-86.96560126584336,27.290410619073835
27,-86.96537055495534,27.299506949248208
28,-86.96538770641558,27.302739183823224
29,-86.96558677524851,27.308601666153628
30,-86.96624012033449,27.317679283373383
31,-86.96647056957906,27.31987606091519
32,-86.96729750080495,27.32677482655651
33,-86.96876450355008,27.33584278645983
34,-86.96938479176747,27.338979570009954
35,-86.97060289524089,27.34494829550829
36,-86.97283426913819,27.353992732768752
37,-86.97478417851353,27.360746782612612
38,-86.97544202892696,27.36297101111322
39,-86.97841815429379,27.371843900640282
40,-86.98175454755955,27.380552741612828
41,-86.98444091871741,27.38680995873157
42,-86.98543938059564,27.389033801576208
43,-86.9894671430589,27.397138416130435
44,-86.99379817904357,27.404972601701285
45,-86.99841769596065,27.412512400440697
46,-87.00331254707343,27.419736165567823
47,-87.00847188194176,27.426624727541462
48,-87.01388760057019,27.43317853935963
49,-87.01955600753814,27.439414154024572
50,-87.02547926479724,27.4453686152231
51,-87.03166656643076,27.451089735066812
52,-87.03813442184011,27.45663744558637
53,-87.04490645384459,27.462071367328168
54,-87.05201248348196,27.467437363858984
55,-87.0581233963021,27.471743050062422
56,-87.0594849878525,27.472707434503985
57,-87.06735816082703,27.477764438737537
58,-87.07569951562307,27.482888870670962
59,-87.07796904556719,27.48417654418871
60,-87.08456071665732,27.487871869091443
61,-87.09403306843318,27.492936800981344
62,-87.09429523161634,27.493068430095512
63,-87.10420902838021,27.497875335343014
64,-87.10866872628877,27.49995975068936
65,-87.11522739901774,27.502866333961837
66,-87.12195263395321,27.505765568476615
67,-87.12726212922931,27.50789655317054
68,-87.13441170314478,27.510728978200135
69,-87.14055687287889,27.51296492684451
70,-87.14622786257199,27.515030556098186
71,-87.15546829961458,27.518106940766454
72,-87.15752066294995,27.5187916531809
73,-87.1683443016665,27.52206775710379
74,-87.17261926107676,27.523229236273565
75,-87.17871025933096,27.52487451273948
76,-87.18875020609636,27.52735232576439
77,-87.19321010210183,27.52832418870256
78,-87.1983322352299,27.529374127093703
79,-87.20755860629829,27.531050145788008
80,-87.21658194488788,27.532530160388742
81,-87.22086688252512,27.533104134133044
82,-87.22517163913396,27.533599163475028
83,-87.23337807640168,27.534311992226698
84,-87.24138116073406,27.53483625999734
85,-87.24916930858346,27.53516005148474
86,-87.25673773630595,27.53527779048985
87,-87.26409081578328,27.535191636917958
88,-87.27124055695677,27.534909656108862
89,-87.27820293616722,27.534442498567252
90,-87.28499693205033,27.5338025550412
91,-87.29164574790997,27.533004824251687
92,-87.29817493197281,27.53206534439348
93,-87.30460864824705,27.530998034151448
94,-87.31097064789658,27.529815835072732
95,-87.31675344699016,27.528625036682772
96,-87.31726195959234,27.528511024316828
97,-87.32327835164904,27.526894538699015
98,-87.32929165405578,27.525193091102633
99,-87.33532319159322,27.523415288356343
100,-87.34112223195079,27.521637182357964
101,-87.34137468573617,27.52155158183776
102,-87.34717925861001,27.519345967898854
103,-87.35307107086457,27.517084417667284
104,-87.35874929453274,27.5148742644815
105,-87.3590440461836,27.514747541167225
106,-87.36483074104984,27.512061721555817
107,-87.3707702161814,27.50932620206428
108,-87.37329832874477,27.508121869500954
109,-87.376684645781,27.506342403278712
110,-87.38266078937319,27.503163533875455
111,-87.38611249536883,27.50130481901155
112,-87.3887080600131,27.49976326066851
113,-87.39482504217469,27.496094254110094
114,-87.39769414124451,27.49435485033547
115,-87.40103434714375,27.492123726813755
116,-87.40741744079196,27.487882851143013
117,-87.40838299051214,27.487232661240185
118,-87.41387936564868,27.48315846119979
119,-87.41831834046467,27.47989984315194
120,-87.42058797211057,27.47805658566704
121,-87.42755969997938,27.472459536155583
122,-87.42770953396132,27.47233990386173
123,-87.43477369626673,27.466095408669332
124,-87.43658377205563,27.464526330828978
125,-87.44239720619576,27.458924215041637
126,-87.44503487988328,27.45644491772662
127,-87.4505450895108,27.450668998461385
128,-87.45309219373586,27.448080525782217
129,-87.45941207444825,27.440909659270382
130,-87.46077293753856,27.439420640090635
131,-87.46809072219035,27.43045578397175
132,-87.46933283980967,27.42874166427805
133,-87.4750633385127,27.421178147406437
134,-87.48109877983195,27.412333298236174
135,-87.48163308217103,27.411583833225873
136,-87.48784996453941,27.401670302058232
137,-87.49362918789588,27.39144320399499
138,-87.49812369120683,27.38252731966427
139,-87.49897224023563,27.38091032320623
140,-87.50387021758436,27.370083628489503
141,-87.50826747929932,27.358984416744388
142,-87.51213736004311,27.34763498940364
143,-87.51544774344313,27.33606032132664
144,-87.5164804331876,27.331512459941436
145,-87.51816955306586,27.324285942673733
146,-87.5202619211194,27.31233965907315
147,-87.5216905991641,27.30024768093587
148,-87.52202138883668,27.294928142961776
149,-87.52241284511877,27.288036571167616
150,-87.52239081532237,27.275730307202878
151,-87.5221898381834,27.272069547282186
152,-87.52156647101069,27.26335366953032
153,-87.52036198181942,27.253927328776335
154,-87.51990221380551,27.250926715931435
155,-87.5173278845323,27.2384723814194
156,-87.51732172719889,27.238447494852817
157,-87.51373466621541,27.22601690474032
158,-87.51335986945016,27.22488200142232
159,-87.50903283691906,27.21358579875407
160,-87.50866816630217,27.212716648236018
161,-87.5033405568632,27.201697463690266
162,-87.50307302825863,27.2012140694809
163,-87.49744424630269,27.19161804438513
164,-87.49564004083445,27.188948756238904
165,-87.49101122908068,27.182379451886078
166,-87.48651841925371,27.176855168315058
167,-87.48406133999562,27.17392639909997
168,-87.47661234618712,27.166183483504355
169,-87.4753653952581,27.16503404651135
170,-87.46867253822366,27.15901669155707
171,-87.46169903722014,27.1536397008239
172,-87.46023738229174,27.15253725026773
173,-87.45129487611933,27.146555143065015
174,-87.44494171226725,27.142914316844173
175,-87.44183976059617,27.141179753644142
176,-87.43183706980678,27.13629648172352
177,-87.42441824817925,27.13323362265357
178,-87.42127699142067,27.131978164253614
179,-87.41009121930006,27.12812105848898
180,-87.39939173698114,27.125143232959555
181,-87.3982862243908,27.124849549184468
182,-87.3857129826365,27.121993748228626
183,-87.37241136942292,27.11974279621545
184,-87.36931971028588,27.11932394500625
185,-87.35817322931854,27.11794964647324
186,-87.34298769989842,27.116742365207045
187,-87.33444295728874,27.116357817282527
188,-87.32666141713766,27.116080952001933
189,-87.30902903179425,27.115995312555835
190,-87.29604657662442,27.116351706686295
191,-87.29000040396957,27.116564063553636
192,-87.2692997137362,27.117791620776895
193,-87.25495277505544,27.119054298908473
194,-87.24701637297619,27.119805917296837
195,-87.22308865914408,27.12264360824286
196,-87.2099207160533,27.124557585354474
197,-87.1979087589472,27.12638294088416
198,-87.17198541901529,27.131038571963167
199,-87.15522710316286,27.134576324031986
200,-87.14605729010265,27.13658572853928
