,x,y
0,-87.4299999999992,27.421479598861364
1,-87.4399999999992,27.424601595229664
2,-87.4499999999992,27.426339980421336
3,-87.45999999999921,27.42657531622631
4,-87.46999999999922,27.425256474713915
5,-87.47999999999922,27.422420181192773
6,-87.48555451213944,27.420000000000222
7,-87.48999999999923,27.418160788705897
8,-87.49999999999923,27.41255197641397
9,-87.50362353942752,27.41000000000022
10,-87.50999999999924,27.405676937751572
11,-87.51695804590338,27.40000000000022
12,-87.51999999999924,27.397591934648474
13,-87.52816104035502,27.390000000000217
14,-87.52999999999925,27.388327961307933
15,-87.53795103995913,27.380000000000216
16,-87.53999999999925,27.377885526397304
17,-87.54676199780044,27.370000000000214
18,-87.54999999999926,27.36624902419811
19,-87.55485910366502,27.360000000000213
20,-87.55999999999926,27.353379143284844
21,-87.5624091850819,27.35000000000021
22,-87.56945577727082,27.34000000000021
23,-87.56999999999927,27.33921658286214
24,-87.57595894519935,27.330000000000208
25,-87.57999999999927,27.323610167149365
26,-87.58217184754068,27.320000000000206
27,-87.58800239351974,27.310000000000205
28,-87.58999999999928,27.306464077644357
29,-87.59353438543152,27.300000000000203
30,-87.59877267531209,27.2900000000002
31,-87.59999999999928,27.287560694271633
32,-87.60374449238603,27.2800000000002
33,-87.60843646424442,27.2700000000002
34,-87.60999999999929,27.26649548696288
35,-87.61288610645565,27.260000000000197
36,-87.61705340090306,27.250000000000195
37,-87.6199999999993,27.242435904395634
38,-87.62094104501644,27.240000000000194
39,-87.62453526494771,27.230000000000192
40,-87.62781241906123,27.22000000000019
41,-87.6299999999993,27.212628627447184
42,-87.63074483132176,27.21000000000019
43,-87.63326404447922,27.200000000000188
44,-87.63541263573279,27.190000000000186
45,-87.63717160950596,27.180000000000184
46,-87.63851968633556,27.170000000000183
47,-87.63943271567325,27.16000000000018
48,-87.6398913540213,27.15000000000018
49,-87.63987977321999,27.140000000000178
50,-87.63938832426294,27.130000000000177
51,-87.63840916860222,27.120000000000175
52,-87.63693808862156,27.110000000000174
53,-87.63496911121919,27.100000000000172
54,-87.63248779540417,27.09000000000017
55,-87.6299999999993,27.081781438836096
56,-87.62943111508837,27.08000000000017
57,-87.62566443130981,27.070000000000167
58,-87.62130016431841,27.060000000000166
59,-87.6199999999993,27.057376593963387
60,-87.61611582121739,27.050000000000164
61,-87.61017402776997,27.040000000000163
62,-87.60999999999929,27.039732781886297
63,-87.60318392642317,27.03000000000016
64,-87.59999999999928,27.025851871969312
65,-87.59512440930361,27.02000000000016
66,-87.58999999999928,27.014295902550483
67,-87.5857685744702,27.010000000000158
68,-87.57999999999927,27.004486969817993
69,-87.57480638453079,27.000000000000156
70,-87.56999999999927,26.996045201381115
71,-87.56181843165123,26.990000000000155
72,-87.55999999999926,26.98871601721808
73,-87.54999999999926,26.982339241847292
74,-87.5458826131118,26.980000000000153
75,-87.53999999999925,26.97681367715382
76,-87.52999999999925,26.971974903558102
77,-87.52538743219499,26.97000000000015
78,-87.51999999999924,26.967855484569068
79,-87.50999999999924,26.96433819027985
80,-87.49999999999923,26.961285332502367
81,-87.49506985745032,26.96000000000015
82,-87.48999999999923,26.958817466058914
83,-87.47999999999922,26.956875507975198
