,x,y
0,-87.39542494748217,27.556982234783085
1,-87.42050309423325,27.545840489533287
2,-87.44599189045778,27.53444094007618
3,-87.47089236516383,27.52311660913125
4,-87.49429294670394,27.512166744843757
5,-87.51562335122779,27.50177310343332
6,-87.52585666108594,27.496463057695674
7,-87.53466748739672,27.491991045354002
8,-87.55134162770106,27.482819788386134
9,-87.55626983622014,27.479811126530826
10,-87.56573452949048,27.474192698966544
11,-87.57402231685221,27.46861182542816
12,-87.57796091085122,27.466024233008774
13,-87.58613184356783,27.45972553988531
14,-87.58812619109263,27.458220652791184
15,-87.5945205436245,27.452303410938544
16,-87.59629161122864,27.45068841768901
17,-87.6004060498191,27.445798801559942
18,-87.60248806954897,27.443323725151572
19,-87.60450795825673,27.43987016402031
20,-87.60668009191549,27.436015632399023
21,-87.60723682364454,27.43430172045294
22,-87.60866598043575,27.429055174775975
23,-87.60875336858294,27.428637506588213
24,-87.608722202535,27.424210982824437
25,-87.60839976686508,27.421068008654416
26,-87.60794963956668,27.419388035967316
27,-87.60614384778113,27.414733832443382
28,-87.60530378052466,27.41308588364209
29,-87.6034478359047,27.41011732903829
30,-87.59985819855022,27.405524961101307
31,-87.59884205384544,27.404416475878392
32,-87.59540003681883,27.40090340517588
33,-87.59006403997444,27.3962583954349
34,-87.58798493079821,27.39464500978674
35,-87.5838719906765,27.391512988372718
36,-87.57682240754826,27.386710965886046
37,-87.57094512351752,27.383059359219207
38,-87.56894312470104,27.3818294950599
39,-87.5602704939891,27.376875672587808
40,-87.55086262625677,27.37187903392184
41,-87.54351378570186,27.36820979369549
42,-87.54079992911984,27.366884524993136
43,-87.53023985827703,27.362018450276302
44,-87.51919947210236,27.357219374184695
45,-87.50775823805165,27.35253490661934
46,-87.49599889542176,27.348017287563277
47,-87.48400528564412,27.34371974303488
48,-87.47184102226856,27.339678883520172
49,-87.4595434067994,27.335915141304707
50,-87.44711130020251,27.33242843886285
51,-87.43451076360748,27.329206909071836
52,-87.42167065999185,27.326227589140764
53,-87.40849582806898,27.323469015211106
54,-87.3948854324579,27.32092361833912
55,-87.38341464894278,27.319051668157513
56,-87.38082486523129,27.318642045154405
57,-87.3664290457593,27.316734190042286
58,-87.35116514652096,27.315032661775536
59,-87.34711224582973,27.314670353600523
60,-87.33524151408649,27.313715077726098
61,-87.31811439226844,27.31267860420764
62,-87.31764686219866,27.312658076671188
63,-87.29993539700537,27.312091180642938
64,-87.29188716716865,27.311948705975308
65,-87.28009030991284,27.311895651853252
66,-87.2678132120242,27.31196702559581
67,-87.25819195043081,27.312153010622016
68,-87.24495231940242,27.31248916501904
69,-87.23366535955408,27.31291713478465
70,-87.22295835972156,27.31334979375542
71,-87.20558570617509,27.31422874154968
72,-87.20162182198145,27.31443206245044
73,-87.18093344976471,27.31565695341301
74,-87.17282475522671,27.316195698916992
75,-87.16103648474571,27.316971002855222
76,-87.14158601933408,27.318325998785365
77,-87.13305832012729,27.318965943976387
78,-87.12328277313223,27.319718388539037
79,-87.10587675916214,27.32113166332553
80,-87.08887073170501,27.322557126467522
81,-87.08103458733535,27.323274071625683
82,-87.07332266859416,27.324021592275113
83,-87.05909979266137,27.325529729041588
84,-87.04551381233114,27.32708096025925
85,-87.0326536595201,27.328688289547745
86,-87.02056699338566,27.330362654167462
87,-87.00925401476836,27.332112723763633
88,-86.99867769548501,27.33394545113942
89,-86.98878175640043,27.33586671568244
90,-86.97949729985386,27.337881935672453
91,-86.97074059036204,27.339997127744848
92,-86.9624218976119,27.342219728556586
93,-86.95446047274129,27.34455883388724
94,-86.9467805171122,27.347025687816263
95,-86.93997426034983,27.349411343815365
96,-86.93939245297251,27.349628596346285
97,-86.9330417815921,27.3523147956827
98,-86.92675767146167,27.355155841074286
99,-86.92048620819529,27.358173092056003
100,-86.9144923916581,27.361245518475002
101,-86.91424577898208,27.361383926558986
102,-86.90898575000864,27.364677044113275
103,-86.90356295863037,27.368205477948095
104,-86.89828633767881,27.371799237816006
105,-86.89803208245516,27.371991784741937
106,-86.89333815610922,27.375889405662598
107,-86.8883574592901,27.380114760985478
108,-86.88627397822422,27.381987505569448
109,-86.8837364746387,27.384568547641663
110,-86.87922906530574,27.38932617734954
111,-86.87661533915508,27.392197029178828
112,-86.87485895998319,27.394415218121072
