Id,Date,Long,Lat,Flag
36992.0,2003-11-26 06:00:00,71.441,-47.219,0.0
36992.0,2003-11-26 12:00:00,71.514,-47.196,0.0
36992.0,2003-11-26 18:00:00,71.486,-47.171,0.0
36992.0,2003-11-27 00:00:00,71.495,-47.179,0.0
36992.0,2003-11-27 06:00:00,71.51,-47.175,0.0
36992.0,2003-11-27 12:00:00,71.512,-47.171,0.0
36992.0,2003-11-27 18:00:00,71.53,-47.185,0.0
36992.0,2003-11-28 00:00:00,71.565,-47.185,0.0
36992.0,2003-11-28 06:00:00,71.566,-47.19,0.0
36992.0,2003-11-28 12:00:00,71.66,-47.223,0.0
36992.0,2003-11-28 18:00:00,71.708,-47.174,0.0
36992.0,2003-11-29 00:00:00,71.693,-47.18,0.0
36992.0,2003-11-29 06:00:00,71.717,-47.169,0.0
36992.0,2003-11-29 12:00:00,71.714,-47.176,0.0
36992.0,2003-11-29 18:00:00,71.751,-47.178,0.0
36992.0,2003-11-30 00:00:00,71.798,-47.19,0.0
36992.0,2003-11-30 06:00:00,71.844,-47.207,0.0
36992.0,2003-11-30 12:00:00,71.909,-47.225,0.0
36992.0,2003-11-30 18:00:00,71.996,-47.232,0.0
36992.0,2003-12-01 00:00:00,72.04,-47.229,0.0
36992.0,2003-12-01 06:00:00,72.072,-47.236,0.0
36992.0,2003-12-01 12:00:00,72.148,-47.273,0.0
36992.0,2003-12-01 18:00:00,72.223,-47.267,0.0
36992.0,2003-12-02 00:00:00,72.27,-47.285,0.0
36992.0,2003-12-02 06:00:00,72.305,-47.299,0.0
36992.0,2003-12-02 12:00:00,72.332,-47.326,0.0
36992.0,2003-12-02 18:00:00,72.388,-47.343,0.0
36992.0,2003-12-03 00:00:00,72.43,-47.364,0.0
36992.0,2003-12-03 06:00:00,72.507,-47.372,0.0
36992.0,2003-12-03 12:00:00,72.575,-47.381,0.0
36992.0,2003-12-03 18:00:00,72.63,-47.374,0.0
36992.0,2003-12-04 00:00:00,72.691,-47.392,0.0
36992.0,2003-12-04 06:00:00,72.75,-47.413,0.0
36992.0,2003-12-04 12:00:00,72.812,-47.445,0.0
36992.0,2003-12-04 18:00:00,72.891,-47.468,0.0
36992.0,2003-12-05 00:00:00,72.934,-47.505,0.0
36992.0,2003-12-05 06:00:00,73.013,-47.544,0.0
36992.0,2003-12-05 12:00:00,73.109,-47.587,0.0
36992.0,2003-12-05 18:00:00,73.217,-47.639,0.0
36992.0,2003-12-06 00:00:00,73.373,-47.666,0.0
36992.0,2003-12-06 06:00:00,73.488,-47.7,0.0
36992.0,2003-12-06 12:00:00,73.681,-47.738,0.0
36992.0,2003-12-06 18:00:00,73.888,-47.756,0.0
36992.0,2003-12-07 00:00:00,74.09,-47.78,0.0
36992.0,2003-12-07 06:00:00,74.325,-47.818,0.0
36992.0,2003-12-07 12:00:00,74.492,-47.79,0.0
36992.0,2003-12-07 18:00:00,74.67,-47.785,0.0
36992.0,2003-12-08 00:00:00,74.848,-47.762,0.0
36992.0,2003-12-08 06:00:00,74.99,-47.712,0.0
36992.0,2003-12-08 12:00:00,75.119,-47.68,0.0
36992.0,2003-12-08 18:00:00,75.277,-47.631,0.0
36992.0,2003-12-09 00:00:00,75.416,-47.586,0.0
36992.0,2003-12-09 06:00:00,75.597,-47.521,0.0
36992.0,2003-12-09 12:00:00,75.856,-47.449,0.0
36992.0,2003-12-09 18:00:00,76.116,-47.394,0.0
36992.0,2003-12-10 00:00:00,76.429,-47.358,0.0
36992.0,2003-12-10 06:00:00,76.694,-47.354,0.0
36992.0,2003-12-10 12:00:00,76.98,-47.357,0.0
36992.0,2003-12-10 18:00:00,77.264,-47.322,0.0
36992.0,2003-12-11 00:00:00,77.51200000000001,-47.251,0.0
36992.0,2003-12-11 06:00:00,77.697,-47.154,0.0
36992.0,2003-12-11 12:00:00,77.892,-47.021,0.0
36992.0,2003-12-11 18:00:00,78.007,-46.941,0.0
36992.0,2003-12-12 00:00:00,78.094,-46.887,0.0
36992.0,2003-12-12 06:00:00,78.155,-46.835,0.0
36992.0,2003-12-12 12:00:00,78.199,-46.804,0.0
36992.0,2003-12-12 18:00:00,78.248,-46.791,0.0
36992.0,2003-12-13 00:00:00,78.268,-46.773,0.0
36992.0,2003-12-13 06:00:00,78.292,-46.79,0.0
36992.0,2003-12-13 12:00:00,78.359,-46.819,0.0
36992.0,2003-12-13 18:00:00,78.375,-46.853,0.0
36992.0,2003-12-14 00:00:00,78.443,-46.938,0.0
36992.0,2003-12-14 06:00:00,78.478,-46.99,0.0
36992.0,2003-12-14 12:00:00,78.514,-47.075,0.0
36992.0,2003-12-14 18:00:00,78.61,-47.173,0.0
36992.0,2003-12-15 00:00:00,78.639,-47.225,0.0
