Id,Date,Long,Lat,Flag
40557.0,2005-12-09 00:00:00,109.522,-55.368,0.0
40557.0,2005-12-09 06:00:00,109.511,-55.392,0.0
40557.0,2005-12-09 12:00:00,109.496,-55.392,0.0
40557.0,2005-12-09 18:00:00,109.458,-55.418,0.0
40557.0,2005-12-10 00:00:00,109.443,-55.417,0.0
40557.0,2005-12-10 06:00:00,109.403,-55.438,0.0
40557.0,2005-12-10 12:00:00,109.38000000000001,-55.446,0.0
40557.0,2005-12-10 18:00:00,109.321,-55.452,0.0
40557.0,2005-12-11 00:00:00,109.302,-55.467,0.0
40557.0,2005-12-11 06:00:00,109.274,-55.47,0.0
40557.0,2005-12-11 12:00:00,109.235,-55.487,0.0
40557.0,2005-12-11 18:00:00,109.247,-55.497,0.0
40557.0,2005-12-12 00:00:00,109.215,-55.508,0.0
40557.0,2005-12-12 06:00:00,109.217,-55.53,0.0
40557.0,2005-12-12 12:00:00,109.185,-55.539,0.0
40557.0,2005-12-12 18:00:00,109.187,-55.556,0.0
40557.0,2005-12-13 00:00:00,109.186,-55.57,0.0
40557.0,2005-12-13 06:00:00,109.163,-55.578,0.0
40557.0,2005-12-13 12:00:00,109.149,-55.582,0.0
40557.0,2005-12-13 18:00:00,109.136,-55.608,0.0
40557.0,2005-12-14 00:00:00,109.124,-55.613,0.0
40557.0,2005-12-14 06:00:00,109.102,-55.625,0.0
40557.0,2005-12-14 12:00:00,109.102,-55.646,0.0
40557.0,2005-12-14 18:00:00,109.101,-55.657,0.0
40557.0,2005-12-15 00:00:00,109.116,-55.671,0.0
40557.0,2005-12-15 06:00:00,109.141,-55.689,0.0
40557.0,2005-12-15 12:00:00,109.15800000000002,-55.675,0.0
40557.0,2005-12-15 18:00:00,109.129,-55.693,0.0
40557.0,2005-12-16 00:00:00,109.13400000000001,-55.693,0.0
40557.0,2005-12-16 06:00:00,109.162,-55.718,0.0
40557.0,2005-12-16 12:00:00,109.224,-55.753,0.0
40557.0,2005-12-16 18:00:00,109.223,-55.756,0.0
40557.0,2005-12-17 00:00:00,109.26,-55.752,0.0
40557.0,2005-12-17 06:00:00,109.25800000000001,-55.754,0.0
40557.0,2005-12-17 12:00:00,109.298,-55.751,0.0
40557.0,2005-12-17 18:00:00,109.289,-55.757,0.0
40557.0,2005-12-18 00:00:00,109.294,-55.764,0.0
40557.0,2005-12-18 06:00:00,109.283,-55.763,0.0
40557.0,2005-12-18 12:00:00,109.249,-55.765,0.0
40557.0,2005-12-18 18:00:00,109.263,-55.763,0.0
40557.0,2005-12-19 00:00:00,109.26,-55.764,0.0
40557.0,2005-12-19 06:00:00,109.26,-55.772,0.0
40557.0,2005-12-19 12:00:00,109.274,-55.765,0.0
40557.0,2005-12-19 18:00:00,109.268,-55.775,0.0
40557.0,2005-12-20 00:00:00,109.26,-55.778,0.0
40557.0,2005-12-20 06:00:00,109.237,-55.787,0.0
40557.0,2005-12-20 12:00:00,109.22,-55.79,0.0
40557.0,2005-12-20 18:00:00,109.198,-55.792,0.0
40557.0,2005-12-21 00:00:00,109.189,-55.799,0.0
40557.0,2005-12-21 06:00:00,109.15800000000002,-55.783,0.0
40557.0,2005-12-21 12:00:00,109.15,-55.796,0.0
40557.0,2005-12-21 18:00:00,109.13,-55.792,0.0
40557.0,2005-12-22 00:00:00,109.114,-55.791,0.0
40557.0,2005-12-22 06:00:00,109.104,-55.785,0.0
40557.0,2005-12-22 12:00:00,109.085,-55.76,0.0
40557.0,2005-12-22 18:00:00,109.05800000000002,-55.761,0.0
40557.0,2005-12-23 00:00:00,109.083,-55.757,0.0
40557.0,2005-12-23 06:00:00,109.07,-55.749,0.0
40557.0,2005-12-23 12:00:00,109.077,-55.752,0.0
40557.0,2005-12-23 18:00:00,109.085,-55.755,0.0
40557.0,2005-12-24 00:00:00,109.066,-55.762,0.0
40557.0,2005-12-24 06:00:00,109.067,-55.761,0.0
40557.0,2005-12-24 12:00:00,109.07,-55.759,0.0
40557.0,2005-12-24 18:00:00,109.08400000000002,-55.764,0.0
40557.0,2005-12-25 00:00:00,109.122,-55.77,0.0
40557.0,2005-12-25 06:00:00,109.119,-55.745,0.0
40557.0,2005-12-25 12:00:00,109.13200000000002,-55.75,0.0
40557.0,2005-12-25 18:00:00,109.14,-55.724,0.0
40557.0,2005-12-26 00:00:00,109.14,-55.731,0.0
40557.0,2005-12-26 06:00:00,109.149,-55.715,0.0
40557.0,2005-12-26 12:00:00,109.146,-55.701,0.0
40557.0,2005-12-26 18:00:00,109.15600000000002,-55.69,0.0
40557.0,2005-12-27 00:00:00,109.163,-55.669,0.0
40557.0,2005-12-27 06:00:00,109.155,-55.652,0.0
40557.0,2005-12-27 12:00:00,109.176,-55.625,0.0
40557.0,2005-12-27 18:00:00,109.127,-55.601,0.0
40557.0,2005-12-28 00:00:00,109.123,-55.594,0.0
40557.0,2005-12-28 06:00:00,109.099,-55.564,0.0
40557.0,2005-12-28 12:00:00,109.065,-55.586,0.0
40557.0,2005-12-28 18:00:00,109.059,-55.543,0.0
40557.0,2005-12-29 00:00:00,108.996,-55.54,0.0
40557.0,2005-12-29 06:00:00,108.977,-55.535,0.0
40557.0,2005-12-29 12:00:00,108.91400000000002,-55.52,0.0
40557.0,2005-12-29 18:00:00,108.859,-55.516,0.0
40557.0,2005-12-30 00:00:00,108.794,-55.507,0.0
40557.0,2005-12-30 06:00:00,108.752,-55.517,0.0
40557.0,2005-12-30 12:00:00,108.697,-55.492,0.0
40557.0,2005-12-30 18:00:00,108.664,-55.504,0.0
40557.0,2005-12-31 00:00:00,108.664,-55.496,0.0
40557.0,2005-12-31 06:00:00,108.624,-55.49,0.0
40557.0,2005-12-31 12:00:00,108.649,-55.495,0.0
40557.0,2005-12-31 18:00:00,108.577,-55.485,0.0
40557.0,2006-01-01 00:00:00,108.558,-55.487,0.0
40557.0,2006-01-01 06:00:00,108.539,-55.473,0.0
40557.0,2006-01-01 12:00:00,108.512,-55.471,0.0
40557.0,2006-01-01 18:00:00,108.482,-55.459,0.0
40557.0,2006-01-02 00:00:00,108.456,-55.436,0.0
40557.0,2006-01-02 06:00:00,108.435,-55.432,0.0
40557.0,2006-01-02 12:00:00,108.432,-55.407,0.0
40557.0,2006-01-02 18:00:00,108.408,-55.412,0.0
40557.0,2006-01-03 00:00:00,108.436,-55.361,0.0
40557.0,2006-01-03 06:00:00,108.349,-55.351,0.0
40557.0,2006-01-03 12:00:00,108.381,-55.362,0.0
40557.0,2006-01-03 18:00:00,108.331,-55.324,0.0
40557.0,2006-01-04 00:00:00,108.358,-55.326,0.0
40557.0,2006-01-04 06:00:00,108.344,-55.299,0.0
40557.0,2006-01-04 12:00:00,108.31700000000001,-55.29,0.0
40557.0,2006-01-04 18:00:00,108.31300000000002,-55.27,0.0
40557.0,2006-01-05 00:00:00,108.269,-55.253,0.0
40557.0,2006-01-05 06:00:00,108.246,-55.254,0.0
40557.0,2006-01-05 12:00:00,108.261,-55.241,0.0
40557.0,2006-01-05 18:00:00,108.198,-55.204,0.0
40557.0,2006-01-06 00:00:00,108.162,-55.187,0.0
40557.0,2006-01-06 06:00:00,108.149,-55.166,0.0
40557.0,2006-01-06 12:00:00,108.112,-55.148,0.0
40557.0,2006-01-06 18:00:00,108.107,-55.139,0.0
40557.0,2006-01-07 00:00:00,108.085,-55.116,0.0
40557.0,2006-01-07 06:00:00,108.081,-55.118,0.0
40557.0,2006-01-07 12:00:00,108.09,-55.102,0.0
40557.0,2006-01-07 18:00:00,108.041,-55.085,0.0
40557.0,2006-01-08 00:00:00,108.04700000000001,-55.075,0.0
40557.0,2006-01-08 06:00:00,108.024,-55.054,0.0
40557.0,2006-01-08 12:00:00,108.031,-55.053,0.0
40557.0,2006-01-08 18:00:00,108.009,-55.035,0.0
40557.0,2006-01-09 00:00:00,108.009,-55.034,0.0
40557.0,2006-01-09 06:00:00,108.008,-55.025,0.0
40557.0,2006-01-09 12:00:00,108.006,-55.017,0.0
40557.0,2006-01-09 18:00:00,108.002,-55.018,0.0
40557.0,2006-01-10 00:00:00,108.023,-55.024,0.0
40557.0,2006-01-10 06:00:00,108.052,-55.02,0.0
40557.0,2006-01-10 12:00:00,108.07,-54.982,0.0
40557.0,2006-01-10 18:00:00,108.077,-54.974,0.0
40557.0,2006-01-11 00:00:00,108.137,-54.924,0.0
40557.0,2006-01-11 06:00:00,108.127,-54.887,0.0
40557.0,2006-01-11 12:00:00,108.19100000000002,-54.877,0.0
40557.0,2006-01-11 18:00:00,108.22,-54.838,0.0
40557.0,2006-01-12 00:00:00,108.276,-54.847,0.0
40557.0,2006-01-12 06:00:00,108.31500000000001,-54.821,0.0
40557.0,2006-01-12 12:00:00,108.34100000000001,-54.826,0.0
40557.0,2006-01-12 18:00:00,108.398,-54.815,0.0
40557.0,2006-01-13 00:00:00,108.415,-54.789,0.0
40557.0,2006-01-13 06:00:00,108.482,-54.782,0.0
40557.0,2006-01-13 12:00:00,108.549,-54.761,0.0
40557.0,2006-01-13 18:00:00,108.58500000000001,-54.75,0.0
40557.0,2006-01-14 00:00:00,108.663,-54.74,0.0
40557.0,2006-01-14 06:00:00,108.691,-54.71,0.0
40557.0,2006-01-14 12:00:00,108.756,-54.71,0.0
40557.0,2006-01-14 18:00:00,108.813,-54.668,0.0
40557.0,2006-01-15 00:00:00,108.846,-54.664,0.0
40557.0,2006-01-15 06:00:00,108.917,-54.622,0.0
40557.0,2006-01-15 12:00:00,108.954,-54.591,0.0
40557.0,2006-01-15 18:00:00,109.014,-54.568,0.0
40557.0,2006-01-16 00:00:00,109.046,-54.525,0.0
40557.0,2006-01-16 06:00:00,109.112,-54.516,0.0
40557.0,2006-01-16 12:00:00,109.194,-54.478,0.0
40557.0,2006-01-16 18:00:00,109.257,-54.467,0.0
40557.0,2006-01-17 00:00:00,109.35200000000002,-54.433,0.0
40557.0,2006-01-17 06:00:00,109.418,-54.42,0.0
40557.0,2006-01-17 12:00:00,109.528,-54.386,0.0
40557.0,2006-01-17 18:00:00,109.591,-54.352,0.0
40557.0,2006-01-18 00:00:00,109.68300000000002,-54.329,0.0
40557.0,2006-01-18 06:00:00,109.736,-54.299,0.0
40557.0,2006-01-18 12:00:00,109.816,-54.296,0.0
40557.0,2006-01-18 18:00:00,109.87,-54.287,0.0
40557.0,2006-01-19 00:00:00,109.924,-54.292,0.0
40557.0,2006-01-19 06:00:00,109.985,-54.286,0.0
40557.0,2006-01-19 12:00:00,110.056,-54.285,0.0
40557.0,2006-01-19 18:00:00,110.087,-54.281,0.0
40557.0,2006-01-20 00:00:00,110.126,-54.295,0.0
40557.0,2006-01-20 06:00:00,110.164,-54.294,0.0
40557.0,2006-01-20 12:00:00,110.193,-54.313,0.0
40557.0,2006-01-20 18:00:00,110.219,-54.319,0.0
40557.0,2006-01-21 00:00:00,110.205,-54.311,0.0
40557.0,2006-01-21 06:00:00,110.211,-54.305,0.0
40557.0,2006-01-21 12:00:00,110.229,-54.3,0.0
40557.0,2006-01-21 18:00:00,110.251,-54.29,0.0
40557.0,2006-01-22 00:00:00,110.272,-54.3,0.0
40557.0,2006-01-22 06:00:00,110.298,-54.289,0.0
40557.0,2006-01-22 12:00:00,110.309,-54.29,0.0
40557.0,2006-01-22 18:00:00,110.338,-54.288,0.0
40557.0,2006-01-23 00:00:00,110.339,-54.288,0.0
40557.0,2006-01-23 06:00:00,110.365,-54.306,0.0
40557.0,2006-01-23 12:00:00,110.352,-54.331,0.0
40557.0,2006-01-23 18:00:00,110.38,-54.354,0.0
40557.0,2006-01-24 00:00:00,110.36900000000001,-54.347,0.0
40557.0,2006-01-24 06:00:00,110.347,-54.353,0.0
40557.0,2006-01-24 12:00:00,110.349,-54.362,0.0
40557.0,2006-01-24 18:00:00,110.339,-54.362,0.0
40557.0,2006-01-25 00:00:00,110.335,-54.373,0.0
40557.0,2006-01-25 06:00:00,110.34,-54.357,0.0
40557.0,2006-01-25 12:00:00,110.323,-54.393,0.0
40557.0,2006-01-25 18:00:00,110.32,-54.419,0.0
40557.0,2006-01-26 00:00:00,110.29500000000002,-54.438,0.0
40557.0,2006-01-26 06:00:00,110.274,-54.481,0.0
40557.0,2006-01-26 12:00:00,110.243,-54.495,0.0
40557.0,2006-01-26 18:00:00,110.204,-54.523,0.0
40557.0,2006-01-27 00:00:00,110.174,-54.53,0.0
40557.0,2006-01-27 06:00:00,110.128,-54.548,0.0
