Id,Date,Long,Lat
CARTHE_090,2012-07-22 16:30:00,28.83618756877,-88.07927658021
CARTHE_090,2012-07-22 16:45:00,28.83813092559,-88.07934055865
CARTHE_090,2012-07-22 17:00:00,28.83998936906,-88.07947320592
CARTHE_090,2012-07-22 17:15:00,28.8417930592,-88.07970063988
CARTHE_090,2012-07-22 17:30:00,28.8435795041,-88.08000937577
CARTHE_090,2012-07-22 17:45:00,28.84537124784,-88.08034850208
CARTHE_090,2012-07-22 18:00:00,28.84716392434,-88.08064969248
CARTHE_090,2012-07-22 18:15:00,28.84892368656,-88.08085606089
CARTHE_090,2012-07-22 18:30:00,28.85059195122,-88.08094522489
CARTHE_090,2012-07-22 18:45:00,28.85209574385,-88.08093596737
CARTHE_090,2012-07-22 19:00:00,28.85336160151,-88.08087836179
CARTHE_090,2012-07-22 19:15:00,28.85433052128,-88.08083361523
CARTHE_090,2012-07-22 19:30:00,28.85497109516,-88.08085144647
CARTHE_090,2012-07-22 19:45:00,28.85528891273,-88.08095437801
CARTHE_090,2012-07-22 20:00:00,28.85533051941,-88.08113670293
CARTHE_090,2012-07-22 20:15:00,28.85517741813,-88.08137845076
CARTHE_090,2012-07-22 20:30:00,28.85492639438,-88.08166565737
CARTHE_090,2012-07-22 20:45:00,28.85466123691,-88.08200426001
CARTHE_090,2012-07-22 21:00:00,28.85442977073,-88.08241956579
CARTHE_090,2012-07-22 21:15:00,28.8542396786,-88.08294383353
CARTHE_090,2012-07-22 21:30:00,28.85407591524,-88.08360264502
CARTHE_090,2012-07-22 21:45:00,28.8539283345,-88.0844092023
CARTHE_090,2012-07-22 22:00:00,28.85381065244,-88.08536787344
CARTHE_090,2012-07-22 22:15:00,28.85375870433,-88.08648047922
CARTHE_090,2012-07-22 22:30:00,28.85381092584,-88.08774723695
CARTHE_090,2012-07-22 22:45:00,28.85398484543,-88.08916144312
CARTHE_090,2012-07-22 23:00:00,28.85426397612,-88.09070395805
CARTHE_090,2012-07-22 23:15:00,28.85460169563,-88.09234446833
CARTHE_090,2012-07-22 23:30:00,28.85493989141,-88.09405190106
CARTHE_090,2012-07-22 23:45:00,28.85523377538,-88.09580857984
CARTHE_090,2012-07-23 00:00:00,28.85547197749,-88.09761780585
CARTHE_090,2012-07-23 00:15:00,28.85568349594,-88.09949801442
CARTHE_090,2012-07-23 00:30:00,28.85592891023,-88.1014668652
CARTHE_090,2012-07-23 00:45:00,28.8562802918,-88.10352622082
CARTHE_090,2012-07-23 01:00:00,28.85679880618,-88.10565649778
CARTHE_090,2012-07-23 01:15:00,28.85751828809,-88.10782051669
CARTHE_090,2012-07-23 01:30:00,28.85843903379,-88.10997208267
CARTHE_090,2012-07-23 01:45:00,28.85953294683,-88.11206509173
CARTHE_090,2012-07-23 02:00:00,28.86075752057,-88.11406117946
CARTHE_090,2012-07-23 02:15:00,28.86207095731,-88.11593505257
CARTHE_090,2012-07-23 02:30:00,28.86343940239,-88.11767683368
CARTHE_090,2012-07-23 02:45:00,28.86483430043,-88.119291089
CARTHE_090,2012-07-23 03:00:00,28.86622685258,-88.12079254448
CARTHE_090,2012-07-23 03:15:00,28.8675880358,-88.12219897846
CARTHE_090,2012-07-23 03:30:00,28.86889591837,-88.12352386807
CARTHE_090,2012-07-23 03:45:00,28.87014417117,-88.12477323402
CARTHE_090,2012-07-23 04:00:00,28.87134468147,-88.12594859077
CARTHE_090,2012-07-23 04:15:00,28.8725221777,-88.12705288385
CARTHE_090,2012-07-23 04:30:00,28.87370409738,-88.12809445261
CARTHE_090,2012-07-23 04:45:00,28.87491169724,-88.12908583052
CARTHE_090,2012-07-23 05:00:00,28.87615629777,-88.13003804627
CARTHE_090,2012-07-23 05:15:00,28.87744005971,-88.1309541464
CARTHE_090,2012-07-23 05:30:00,28.87875851295,-88.13182497036
CARTHE_090,2012-07-23 05:45:00,28.88010268397,-88.13262812984
CARTHE_090,2012-07-23 06:00:00,28.88146039611,-88.13333044727
CARTHE_090,2012-07-23 06:15:00,28.88281746254,-88.13389411466
CARTHE_090,2012-07-23 06:30:00,28.88415981341,-88.1342863229
CARTHE_090,2012-07-23 06:45:00,28.88547707868,-88.13448989385
CARTHE_090,2012-07-23 07:00:00,28.88676645168,-88.13451045327
CARTHE_090,2012-07-23 07:15:00,28.88803424857,-88.1343768653
CARTHE_090,2012-07-23 07:30:00,28.88929346379,-88.13413443754
CARTHE_090,2012-07-23 07:45:00,28.89055806273,-88.13383274287
CARTHE_090,2012-07-23 08:00:00,28.89183660287,-88.13351252659
CARTHE_090,2012-07-23 08:15:00,28.89312771138,-88.1331975678
CARTHE_090,2012-07-23 08:30:00,28.89441830517,-88.13289460479
CARTHE_090,2012-07-23 08:45:00,28.89568440711,-88.13259910786
CARTHE_090,2012-07-23 09:00:00,28.89689458848,-88.13230170296
CARTHE_090,2012-07-23 09:15:00,28.89801570548,-88.13199163644
CARTHE_090,2012-07-23 09:30:00,28.89901938798,-88.13165764732
CARTHE_090,2012-07-23 09:45:00,28.89988728868,-88.13128994167
CARTHE_090,2012-07-23 10:00:00,28.90061349027,-88.13088641409
CARTHE_090,2012-07-23 10:15:00,28.90120379899,-88.13046066815
CARTHE_090,2012-07-23 10:30:00,28.90167312634,-88.13004380083
CARTHE_090,2012-07-23 10:45:00,28.90204181331,-88.12967407586
CARTHE_090,2012-07-23 11:00:00,28.90233048159,-88.12937864268
CARTHE_090,2012-07-23 11:15:00,28.90255391981,-88.12915918535
CARTHE_090,2012-07-23 11:30:00,28.90271735435,-88.1289910717
CARTHE_090,2012-07-23 11:45:00,28.90281805326,-88.12883652228
CARTHE_090,2012-07-23 12:00:00,28.90285038756,-88.12866404042
CARTHE_090,2012-07-23 12:15:00,28.90280951848,-88.12846357696
CARTHE_090,2012-07-23 12:30:00,28.90269262832,-88.12825098106
CARTHE_090,2012-07-23 12:45:00,28.90250022675,-88.12806206579
CARTHE_090,2012-07-23 13:00:00,28.90223783692,-88.12794058378
CARTHE_090,2012-07-23 13:15:00,28.90191609379,-88.12792527747
CARTHE_090,2012-07-23 13:30:00,28.9015487769,-88.12803965621
CARTHE_090,2012-07-23 13:45:00,28.90114953651,-88.12828613827
CARTHE_090,2012-07-23 14:00:00,28.90072766842,-88.12864647397
CARTHE_090,2012-07-23 14:15:00,28.90028503752,-88.12909022628
CARTHE_090,2012-07-23 14:30:00,28.89981708551,-88.12958917347
CARTHE_090,2012-07-23 14:45:00,28.89931781803,-88.13013046412
CARTHE_090,2012-07-23 15:00:00,28.89878561942,-88.13072074222
CARTHE_090,2012-07-23 15:15:00,28.89822598894,-88.13137890434
CARTHE_090,2012-07-23 15:30:00,28.89764882667,-88.13212276566
CARTHE_090,2012-07-23 15:45:00,28.89706156214,-88.13295822638
CARTHE_090,2012-07-23 16:00:00,28.89646269678,-88.13387625097
CARTHE_090,2012-07-23 16:15:00,28.89584015414,-88.13485799388
CARTHE_090,2012-07-23 16:30:00,28.89517565263,-88.13588478733
CARTHE_090,2012-07-23 16:45:00,28.89445245177,-88.13694745482
CARTHE_090,2012-07-23 17:00:00,28.89366183992,-88.1380503239
CARTHE_090,2012-07-23 17:15:00,28.89280518646,-88.13920939482
CARTHE_090,2012-07-23 17:30:00,28.89189163482,-88.14044720016
CARTHE_090,2012-07-23 17:45:00,28.89093353029,-88.14178632965
CARTHE_090,2012-07-23 18:00:00,28.88994146294,-88.14324279094
CARTHE_090,2012-07-23 18:15:00,28.8889207128,-88.14482180951
CARTHE_090,2012-07-23 18:30:00,28.88787117325,-88.14651852752
CARTHE_090,2012-07-23 18:45:00,28.88679116286,-88.14832249828
CARTHE_090,2012-07-23 19:00:00,28.88568262108,-88.15022216334
CARTHE_090,2012-07-23 19:15:00,28.88455390078,-88.15220649814
CARTHE_090,2012-07-23 19:30:00,28.88341832029,-88.15426402413
CARTHE_090,2012-07-23 19:45:00,28.8822892603,-88.15638160353
CARTHE_090,2012-07-23 20:00:00,28.88117375442,-88.15854456676
CARTHE_090,2012-07-23 20:15:00,28.88006801993,-88.16073737548
CARTHE_090,2012-07-23 20:30:00,28.87895921524,-88.16294433594
CARTHE_090,2012-07-23 20:45:00,28.87783395192,-88.16515213281
CARTHE_090,2012-07-23 21:00:00,28.876688569,-88.16735557596
CARTHE_090,2012-07-23 21:15:00,28.87553491052,-88.16956398078
CARTHE_090,2012-07-23 21:30:00,28.87439839612,-88.17180250324
CARTHE_090,2012-07-23 21:45:00,28.87330974213,-88.17410476226
CARTHE_090,2012-07-23 22:00:00,28.87229431612,-88.17649936985
CARTHE_090,2012-07-23 22:15:00,28.87136341543,-88.17899809088
CARTHE_090,2012-07-23 22:30:00,28.87051193748,-88.18159227367
CARTHE_090,2012-07-23 22:45:00,28.86972468803,-88.18425786284
CARTHE_090,2012-07-23 23:00:00,28.86898765035,-88.18696357683
CARTHE_090,2012-07-23 23:15:00,28.86829601362,-88.18967712034
CARTHE_090,2012-07-23 23:30:00,28.86765385092,-88.19236948156
CARTHE_090,2012-07-23 23:45:00,28.86706843148,-88.19502071398
CARTHE_090,2012-07-24 00:00:00,28.86654599688,-88.19762748431
CARTHE_090,2012-07-24 00:15:00,28.86609183145,-88.20020683713
CARTHE_090,2012-07-24 00:30:00,28.86571193237,-88.20278994556
CARTHE_090,2012-07-24 00:45:00,28.86541268622,-88.20540626641
CARTHE_090,2012-07-24 01:00:00,28.8651981925,-88.20806697171
CARTHE_090,2012-07-24 01:15:00,28.8650675852,-88.2107582419
CARTHE_090,2012-07-24 01:30:00,28.86501435512,-88.21344723565
CARTHE_090,2012-07-24 01:45:00,28.86502758098,-88.21609449049
CARTHE_090,2012-07-24 02:00:00,28.86509419919,-88.21866491683
CARTHE_090,2012-07-24 02:15:00,28.86520239236,-88.22113378059
CARTHE_090,2012-07-24 02:30:00,28.86534563678,-88.22348866413
CARTHE_090,2012-07-24 02:45:00,28.86552446852,-88.22572978459
CARTHE_090,2012-07-24 03:00:00,28.86574338275,-88.22786853062
CARTHE_090,2012-07-24 03:15:00,28.86600443778,-88.22992291685
CARTHE_090,2012-07-24 03:30:00,28.86630223962,-88.23191130319
CARTHE_090,2012-07-24 03:45:00,28.86662428464,-88.23384760408
CARTHE_090,2012-07-24 04:00:00,28.86695693813,-88.23573953966
CARTHE_090,2012-07-24 04:15:00,28.86729361961,-88.23758920798
CARTHE_090,2012-07-24 04:30:00,28.86763990299,-88.23939482975
CARTHE_090,2012-07-24 04:45:00,28.86801145043,-88.24115294851
CARTHE_090,2012-07-24 05:00:00,28.86842517217,-88.24286045305
CARTHE_090,2012-07-24 05:15:00,28.86888907838,-88.24451549021
CARTHE_090,2012-07-24 05:30:00,28.86939774589,-88.24611529497
CARTHE_090,2012-07-24 05:45:00,28.86993555422,-88.24764998271
CARTHE_090,2012-07-24 06:00:00,28.87048317408,-88.24909532255
CARTHE_090,2012-07-24 06:15:00,28.87102153509,-88.25041022307
CARTHE_090,2012-07-24 06:30:00,28.87153263582,-88.25154347566
CARTHE_090,2012-07-24 06:45:00,28.87200144258,-88.25244992943
CARTHE_090,2012-07-24 07:00:00,28.87242111794,-88.25311025149
CARTHE_090,2012-07-24 07:15:00,28.87279703032,-88.25354300025
CARTHE_090,2012-07-24 07:30:00,28.87314330346,-88.25379946248
CARTHE_090,2012-07-24 07:45:00,28.87347269837,-88.25394320012
CARTHE_090,2012-07-24 08:00:00,28.87378746701,-88.25402665956
CARTHE_090,2012-07-24 08:15:00,28.87407777102,-88.25407667922
CARTHE_090,2012-07-24 08:30:00,28.87432737331,-88.25409224318
CARTHE_090,2012-07-24 08:45:00,28.87452166878,-88.25405056436
CARTHE_090,2012-07-24 09:00:00,28.87465353911,-88.25391719885
CARTHE_090,2012-07-24 09:15:00,28.87472432371,-88.2536582192
CARTHE_090,2012-07-24 09:30:00,28.87473975233,-88.25325216143
CARTHE_090,2012-07-24 09:45:00,28.87470446919,-88.25269785961
CARTHE_090,2012-07-24 10:00:00,28.87461936616,-88.25201508855
CARTHE_090,2012-07-24 10:15:00,28.87448301557,-88.25123830001
