Id,Date,Long,Lat
CARTHE_306,2012-07-30 23:15:00,27.99427472287,-89.03959530127
CARTHE_306,2012-07-30 23:30:00,27.99308223583,-89.04517598328
CARTHE_306,2012-07-30 23:45:00,27.99201917648,-89.05056027919
CARTHE_306,2012-07-31 00:00:00,27.99113485177,-89.05587258198
CARTHE_306,2012-07-31 00:15:00,27.99044409575,-89.06125001089
CARTHE_306,2012-07-31 00:30:00,27.98993276605,-89.06678606696
CARTHE_306,2012-07-31 00:45:00,27.98956790988,-89.07251658887
CARTHE_306,2012-07-31 01:00:00,27.98931031756,-89.07843363274
CARTHE_306,2012-07-31 01:15:00,27.98912743683,-89.08450726451
CARTHE_306,2012-07-31 01:30:00,27.98900322416,-89.09070173192
CARTHE_306,2012-07-31 01:45:00,27.98893972084,-89.09698215505
CARTHE_306,2012-07-31 02:00:00,27.98894863691,-89.10331614482
CARTHE_306,2012-07-31 02:15:00,27.98903881947,-89.10967641533
CARTHE_306,2012-07-31 02:30:00,27.98921011107,-89.11604553043
CARTHE_306,2012-07-31 02:45:00,27.98945873761,-89.1224185302
CARTHE_306,2012-07-31 03:00:00,27.98978673624,-89.12879953656
CARTHE_306,2012-07-31 03:15:00,27.99020421467,-89.13519307137
CARTHE_306,2012-07-31 03:30:00,27.99072216434,-89.14159523398
CARTHE_306,2012-07-31 03:45:00,27.99134251347,-89.14799165838
CARTHE_306,2012-07-31 04:00:00,27.99205309624,-89.15436439652
CARTHE_306,2012-07-31 04:15:00,27.99283025445,-89.16070170881
CARTHE_306,2012-07-31 04:30:00,27.99364797077,-89.16700247946
CARTHE_306,2012-07-31 04:45:00,27.99449195322,-89.17327161285
CARTHE_306,2012-07-31 05:00:00,27.99537344995,-89.17951011051
CARTHE_306,2012-07-31 05:15:00,27.99633197384,-89.18570834251
CARTHE_306,2012-07-31 05:30:00,27.99742037353,-89.19184842143
CARTHE_306,2012-07-31 05:45:00,27.99867983412,-89.19791288531
CARTHE_306,2012-07-31 06:00:00,28.00012103148,-89.20389104745
CARTHE_306,2012-07-31 06:15:00,28.00172088609,-89.2097778158
CARTHE_306,2012-07-31 06:30:00,28.00343262758,-89.21556792054
CARTHE_306,2012-07-31 06:45:00,28.00520307752,-89.22125269839
CARTHE_306,2012-07-31 07:00:00,28.00699157196,-89.22682298976
CARTHE_306,2012-07-31 07:15:00,28.00878401873,-89.23227648042
CARTHE_306,2012-07-31 07:30:00,28.01059592034,-89.23762440212
CARTHE_306,2012-07-31 07:45:00,28.01246270335,-89.24289123697
CARTHE_306,2012-07-31 08:00:00,28.01442178089,-89.24810452223
CARTHE_306,2012-07-31 08:15:00,28.01649430363,-89.25327950302
CARTHE_306,2012-07-31 08:30:00,28.0186750952,-89.25840816983
CARTHE_306,2012-07-31 08:45:00,28.02093531534,-89.26345909623
CARTHE_306,2012-07-31 09:00:00,28.02323444393,-89.26838739677
CARTHE_306,2012-07-31 09:15:00,28.02553339905,-89.27315015718
CARTHE_306,2012-07-31 09:30:00,28.02780311293,-89.27772214351
CARTHE_306,2012-07-31 09:45:00,28.03002559403,-89.2821052297
CARTHE_306,2012-07-31 10:00:00,28.03218654572,-89.28632603943
CARTHE_306,2012-07-31 10:15:00,28.0342652744,-89.29042272454
CARTHE_306,2012-07-31 10:30:00,28.03623167137,-89.29442801656
CARTHE_306,2012-07-31 10:45:00,28.03805374959,-89.29835876174
CARTHE_306,2012-07-31 11:00:00,28.03970953359,-89.30221787623
CARTHE_306,2012-07-31 11:15:00,28.04119514845,-89.3060036232
CARTHE_306,2012-07-31 11:30:00,28.04252552193,-89.30971627649
CARTHE_306,2012-07-31 11:45:00,28.0437279638,-89.3133579912
CARTHE_306,2012-07-31 12:00:00,28.04483207837,-89.31692894831
CARTHE_306,2012-07-31 12:15:00,28.0458610223,-89.32042488105
CARTHE_306,2012-07-31 12:30:00,28.04682598514,-89.32383818407
CARTHE_306,2012-07-31 12:45:00,28.04772330694,-89.32715965194
CARTHE_306,2012-07-31 13:00:00,28.04853545276,-89.33037685034
CARTHE_306,2012-07-31 13:15:00,28.04923833745,-89.33347116238
CARTHE_306,2012-07-31 13:30:00,28.04981385799,-89.33642058692
CARTHE_306,2012-07-31 13:45:00,28.05026123011,-89.33921061279
CARTHE_306,2012-07-31 14:00:00,28.05059999509,-89.3418458236
CARTHE_306,2012-07-31 14:15:00,28.0508615955,-89.34435205039
CARTHE_306,2012-07-31 14:30:00,28.05107242584,-89.34676571886
CARTHE_306,2012-07-31 14:45:00,28.05123577177,-89.3491167537
